Experiment,spite_sigma,comp_sigma,diff_sigma,cost,kd,initial_spite_frequency,spite_expression_prob,average_mean_spite,average_mean_density,average_spite_freq,average_n_individuals
l_d16_c16_s16_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.25,16.0,16.0,16.0,0.1,0.001,0.02,0.001,0.17496152,4.3036893e-05,0.34992304,64551.94
l_d16_c16_s16_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.25,16.0,16.0,16.0,0.1,0.001,0.02,0.01,0.49548614,0.0012123472,0.9909723,64103.31
l_d16_c16_s16_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.25,16.0,16.0,16.0,0.1,0.001,0.02,0.05,0.49887598,0.006000434,0.99775195,62937.41
l_d16_c16_s16_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.25,16.0,16.0,16.0,0.1,0.001,0.02,0.2,0.0030925346,0.00015106297,0.006185069,64415.0
l_d16_c16_s32_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.25,32.0,16.0,16.0,0.1,0.001,0.02,0.001,0.12847476,3.1807765e-05,0.2569495,64608.48
l_d16_c16_s32_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.25,32.0,16.0,16.0,0.1,0.001,0.02,0.01,0.49535674,0.0012081447,0.9907135,64120.44
l_d16_c16_s32_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.25,32.0,16.0,16.0,0.1,0.001,0.02,0.05,0.49888343,0.00599798,0.99776685,62911.77
l_d16_c16_s32_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.25,32.0,16.0,16.0,0.1,0.001,0.02,0.2,0.0030116038,0.00014789282,0.0060232077,64444.8
l_d16_c16_s4_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.25,4.0,16.0,16.0,0.1,0.001,0.02,0.001,0.42286465,0.00010962767,0.8457293,64342.46
l_d16_c16_s4_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.25,4.0,16.0,16.0,0.1,0.001,0.02,0.01,0.49545777,0.0012620788,0.99091554,64098.59
l_d16_c16_s4_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.25,4.0,16.0,16.0,0.1,0.001,0.02,0.05,0.4987274,0.0062392,0.9974548,62937.07
l_d16_c16_s4_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.25,4.0,16.0,16.0,0.1,0.001,0.02,0.2,0.0029688207,0.000150864,0.0059376415,64451.02
l_d16_c16_s64_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.25,64.0,16.0,16.0,0.1,0.001,0.02,0.001,0.13881184,3.3302207e-05,0.27762368,64602.65
l_d16_c16_s64_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.25,64.0,16.0,16.0,0.1,0.001,0.02,0.01,0.4954845,0.0012017916,0.990969,64098.27
l_d16_c16_s64_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.25,64.0,16.0,16.0,0.1,0.001,0.02,0.05,0.4988553,0.0059891604,0.9977106,62937.27
l_d16_c16_s64_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.25,64.0,16.0,16.0,0.1,0.001,0.02,0.2,0.0030261844,0.00014900943,0.006052369,64443.11
l_d16_c16_s8_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.25,8.0,16.0,16.0,0.1,0.001,0.02,0.001,0.1470874,3.5671077e-05,0.2941748,64580.41
l_d16_c16_s8_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.25,8.0,16.0,16.0,0.1,0.001,0.02,0.01,0.49572927,0.0012218165,0.99145854,64091.63
l_d16_c16_s8_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.25,8.0,16.0,16.0,0.1,0.001,0.02,0.05,0.49886078,0.006030891,0.99772155,62921.53
l_d16_c16_s8_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.25,8.0,16.0,16.0,0.1,0.001,0.02,0.2,0.003108079,0.00015376444,0.006216158,64436.72
l_d16_c32_s16_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.25,16.0,32.0,16.0,0.1,0.001,0.02,0.001,0.13371725,3.3516648e-05,0.2674345,64554.51
l_d16_c32_s16_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.25,16.0,32.0,16.0,0.1,0.001,0.02,0.01,0.49542904,0.0012213978,0.9908581,64070.21
l_d16_c32_s16_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.25,16.0,32.0,16.0,0.1,0.001,0.02,0.05,0.49884075,0.0060022837,0.9976815,62880.33
l_d16_c32_s16_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.25,16.0,32.0,16.0,0.1,0.001,0.02,0.2,0.0030543867,0.00014828274,0.0061087734,64403.99
l_d16_c32_s32_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.25,32.0,32.0,16.0,0.1,0.001,0.02,0.001,0.1309807,3.2383425e-05,0.2619614,64595.5
l_d16_c32_s32_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.25,32.0,32.0,16.0,0.1,0.001,0.02,0.01,0.495513,0.0012114483,0.991026,64082.29
l_d16_c32_s32_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.25,32.0,32.0,16.0,0.1,0.001,0.02,0.05,0.49884537,0.005962627,0.99769074,62898.26
l_d16_c32_s32_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.25,32.0,32.0,16.0,0.1,0.001,0.02,0.2,0.0029790413,0.00014700537,0.0059580826,64421.52
l_d16_c32_s4_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.25,4.0,32.0,16.0,0.1,0.001,0.02,0.001,0.17789572,4.30825e-05,0.35579145,64541.96
l_d16_c32_s4_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.25,4.0,32.0,16.0,0.1,0.001,0.02,0.01,0.49541977,0.0012628356,0.99083954,64066.44
l_d16_c32_s4_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.25,4.0,32.0,16.0,0.1,0.001,0.02,0.05,0.49872017,0.006239768,0.99744034,62919.17
l_d16_c32_s4_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.25,4.0,32.0,16.0,0.1,0.001,0.02,0.2,0.0028871149,0.00014733808,0.0057742298,64416.14
l_d16_c32_s64_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.25,64.0,32.0,16.0,0.1,0.001,0.02,0.001,0.13541602,3.4965105e-05,0.27083203,64578.47
l_d16_c32_s64_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.25,64.0,32.0,16.0,0.1,0.001,0.02,0.01,0.49542323,0.00120353,0.99084646,64071.29
l_d16_c32_s64_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.25,64.0,32.0,16.0,0.1,0.001,0.02,0.05,0.49886036,0.005982786,0.9977207,62893.62
l_d16_c32_s64_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.25,64.0,32.0,16.0,0.1,0.001,0.02,0.2,0.002952858,0.00014441424,0.005905716,64441.31
l_d16_c32_s8_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.25,8.0,32.0,16.0,0.1,0.001,0.02,0.001,0.14439267,3.7087175e-05,0.28878534,64574.22
l_d16_c32_s8_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.25,8.0,32.0,16.0,0.1,0.001,0.02,0.01,0.49552977,0.0012300542,0.99105954,64061.5
l_d16_c32_s8_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.25,8.0,32.0,16.0,0.1,0.001,0.02,0.05,0.49883828,0.0060386527,0.99767655,62898.47
l_d16_c32_s8_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.25,8.0,32.0,16.0,0.1,0.001,0.02,0.2,0.0029976775,0.00014886679,0.005995355,64411.22
l_d16_c4_s16_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.25,16.0,4.0,16.0,0.1,0.001,0.02,0.001,0.41629434,0.00010350743,0.8325887,65610.56
l_d16_c4_s16_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.25,16.0,4.0,16.0,0.1,0.001,0.02,0.01,0.49586102,0.0012265295,0.99172205,65182.04
l_d16_c4_s16_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.25,16.0,4.0,16.0,0.1,0.001,0.02,0.05,0.49889526,0.0060393685,0.9977905,63345.83
l_d16_c4_s16_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.25,16.0,4.0,16.0,0.1,0.001,0.02,0.2,0.0029863385,0.00015032032,0.005972677,65486.79
l_d16_c4_s32_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.25,32.0,4.0,16.0,0.1,0.001,0.02,0.001,0.14441377,3.6377387e-05,0.28882754,65944.67
l_d16_c4_s32_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.25,32.0,4.0,16.0,0.1,0.001,0.02,0.01,0.49562526,0.0012319795,0.9912505,65177.75
l_d16_c4_s32_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.25,32.0,4.0,16.0,0.1,0.001,0.02,0.05,0.49886093,0.006019207,0.99772185,63367.94
l_d16_c4_s32_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.25,32.0,4.0,16.0,0.1,0.001,0.02,0.2,0.0030127703,0.0001512904,0.0060255406,65521.15
l_d16_c4_s4_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.25,4.0,4.0,16.0,0.1,0.001,0.02,0.001,0.42326242,0.0001099562,0.84652483,65638.91
l_d16_c4_s4_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.25,4.0,4.0,16.0,0.1,0.001,0.02,0.01,0.49557948,0.0012767545,0.99115896,65184.56
l_d16_c4_s4_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.25,4.0,4.0,16.0,0.1,0.001,0.02,0.05,0.4987553,0.006279713,0.9975106,63346.08
l_d16_c4_s4_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.25,4.0,4.0,16.0,0.1,0.001,0.02,0.2,0.0031278026,0.00016070771,0.0062556053,65472.53
l_d16_c4_s64_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.25,64.0,4.0,16.0,0.1,0.001,0.02,0.001,0.42544165,0.00010551496,0.8508833,65638.61
l_d16_c4_s64_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.25,64.0,4.0,16.0,0.1,0.001,0.02,0.01,0.4954211,0.001232715,0.9908422,65149.24
l_d16_c4_s64_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.25,64.0,4.0,16.0,0.1,0.001,0.02,0.05,0.49886817,0.006017768,0.99773633,63364.19
l_d16_c4_s64_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.25,64.0,4.0,16.0,0.1,0.001,0.02,0.2,0.0029978908,0.00015365501,0.0059957816,65473.71
l_d16_c4_s8_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.25,8.0,4.0,16.0,0.1,0.001,0.02,0.001,0.4266276,0.00010508536,0.8532552,65651.46
l_d16_c4_s8_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.25,8.0,4.0,16.0,0.1,0.001,0.02,0.01,0.49545115,0.0012476194,0.9909023,65141.69
l_d16_c4_s8_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.25,8.0,4.0,16.0,0.1,0.001,0.02,0.05,0.49882072,0.006074727,0.99764144,63328.49
l_d16_c4_s8_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.25,8.0,4.0,16.0,0.1,0.001,0.02,0.2,0.0029757554,0.00015152254,0.0059515107,65485.98
l_d16_c64_s16_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.25,16.0,64.0,16.0,0.1,0.001,0.02,0.001,0.14334646,3.5287332e-05,0.28669292,64563.98
l_d16_c64_s16_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.25,16.0,64.0,16.0,0.1,0.001,0.02,0.01,0.49557742,0.001216946,0.99115485,64031.13
l_d16_c64_s16_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.25,16.0,64.0,16.0,0.1,0.001,0.02,0.05,0.49883825,0.006006924,0.9976765,62857.13
l_d16_c64_s16_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.25,16.0,64.0,16.0,0.1,0.001,0.02,0.2,0.0029866523,0.0001460042,0.0059733046,64407.48
l_d16_c64_s32_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.25,32.0,64.0,16.0,0.1,0.001,0.02,0.001,0.12813696,3.124521e-05,0.25627393,64588.53
l_d16_c64_s32_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.25,32.0,64.0,16.0,0.1,0.001,0.02,0.01,0.49533775,0.0012096659,0.9906755,64076.24
l_d16_c64_s32_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.25,32.0,64.0,16.0,0.1,0.001,0.02,0.05,0.49884415,0.005976073,0.9976883,62882.04
l_d16_c64_s32_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.25,32.0,64.0,16.0,0.1,0.001,0.02,0.2,0.0029357558,0.00014655443,0.0058715115,64409.82
l_d16_c64_s4_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.25,4.0,64.0,16.0,0.1,0.001,0.02,0.001,0.114349626,2.843352e-05,0.22869925,64604.23
l_d16_c64_s4_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.25,4.0,64.0,16.0,0.1,0.001,0.02,0.01,0.49551448,0.0012573622,0.99102896,64068.0
l_d16_c64_s4_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.25,4.0,64.0,16.0,0.1,0.001,0.02,0.05,0.4987067,0.0062511526,0.9974134,62881.72
l_d16_c64_s4_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.25,4.0,64.0,16.0,0.1,0.001,0.02,0.2,0.0030579278,0.00015240668,0.0061158556,64398.0
l_d16_c64_s64_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.25,64.0,64.0,16.0,0.1,0.001,0.02,0.001,0.12625498,3.2384778e-05,0.25250995,64573.19
l_d16_c64_s64_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.25,64.0,64.0,16.0,0.1,0.001,0.02,0.01,0.4955774,0.0012068764,0.9911548,64070.54
l_d16_c64_s64_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.25,64.0,64.0,16.0,0.1,0.001,0.02,0.05,0.49885058,0.0059850123,0.99770117,62873.79
l_d16_c64_s64_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.25,64.0,64.0,16.0,0.1,0.001,0.02,0.2,0.002969113,0.00014539146,0.005938226,64411.66
l_d16_c64_s8_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.25,8.0,64.0,16.0,0.1,0.001,0.02,0.001,0.14507456,3.7209527e-05,0.29014912,64560.93
l_d16_c64_s8_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.25,8.0,64.0,16.0,0.1,0.001,0.02,0.01,0.49531457,0.0012255384,0.99062914,64036.55
l_d16_c64_s8_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.25,8.0,64.0,16.0,0.1,0.001,0.02,0.05,0.4988245,0.0060531246,0.997649,62897.02
l_d16_c64_s8_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.25,8.0,64.0,16.0,0.1,0.001,0.02,0.2,0.002997502,0.00014949954,0.005995004,64411.81
l_d16_c8_s16_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.25,16.0,8.0,16.0,0.1,0.001,0.02,0.001,0.13694464,3.309578e-05,0.27388927,64672.81
l_d16_c8_s16_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.25,16.0,8.0,16.0,0.1,0.001,0.02,0.01,0.49554032,0.0012111077,0.99108064,64146.7
l_d16_c8_s16_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.25,16.0,8.0,16.0,0.1,0.001,0.02,0.05,0.49886703,0.00598467,0.99773407,62953.3
l_d16_c8_s16_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.25,16.0,8.0,16.0,0.1,0.001,0.02,0.2,0.0030132078,0.00014812744,0.0060264156,64485.88
l_d16_c8_s32_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.25,32.0,8.0,16.0,0.1,0.001,0.02,0.001,0.16724785,4.2194468e-05,0.3344957,64651.62
l_d16_c8_s32_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.25,32.0,8.0,16.0,0.1,0.001,0.02,0.01,0.49554908,0.0012129878,0.99109817,64144.03
l_d16_c8_s32_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.25,32.0,8.0,16.0,0.1,0.001,0.02,0.05,0.49881876,0.0059815766,0.9976375,62924.58
l_d16_c8_s32_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.25,32.0,8.0,16.0,0.1,0.001,0.02,0.2,0.003032448,0.00014896733,0.006064896,64487.31
l_d16_c8_s4_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.25,4.0,8.0,16.0,0.1,0.001,0.02,0.001,0.17789373,4.5759698e-05,0.35578746,64635.26
l_d16_c8_s4_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.25,4.0,8.0,16.0,0.1,0.001,0.02,0.01,0.49538043,0.0012595488,0.99076086,64147.79
l_d16_c8_s4_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.25,4.0,8.0,16.0,0.1,0.001,0.02,0.05,0.4986865,0.0062337127,0.997373,62936.4
l_d16_c8_s4_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.25,4.0,8.0,16.0,0.1,0.001,0.02,0.2,0.003144497,0.00016078957,0.006288994,64462.06
l_d16_c8_s64_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.25,64.0,8.0,16.0,0.1,0.001,0.02,0.001,0.12881687,3.1702504e-05,0.25763375,64703.67
l_d16_c8_s64_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.25,64.0,8.0,16.0,0.1,0.001,0.02,0.01,0.49563,0.0012128318,0.99126,64176.76
l_d16_c8_s64_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.25,64.0,8.0,16.0,0.1,0.001,0.02,0.05,0.49884406,0.0059900153,0.9976881,62932.32
l_d16_c8_s64_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.25,64.0,8.0,16.0,0.1,0.001,0.02,0.2,0.003030595,0.00014992553,0.00606119,64501.4
l_d16_c8_s8_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.25,8.0,8.0,16.0,0.1,0.001,0.02,0.001,0.14404614,3.5879857e-05,0.2880923,64666.28
l_d16_c8_s8_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.25,8.0,8.0,16.0,0.1,0.001,0.02,0.01,0.49534118,0.0012168305,0.99068236,64143.34
l_d16_c8_s8_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.25,8.0,8.0,16.0,0.1,0.001,0.02,0.05,0.4988748,0.0060410565,0.9977496,62939.23
l_d16_c8_s8_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.25,8.0,8.0,16.0,0.1,0.001,0.02,0.2,0.0030403617,0.00014948784,0.0060807234,64479.27
l_d4_c16_s16_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.25,16.0,16.0,4.0,0.1,0.001,0.02,0.001,0.41565213,0.000101139805,0.83130425,64412.73
l_d4_c16_s16_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.25,16.0,16.0,4.0,0.1,0.001,0.02,0.01,0.4954063,0.0012113361,0.9908126,64127.91
l_d4_c16_s16_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.25,16.0,16.0,4.0,0.1,0.001,0.02,0.05,0.49886903,0.0060036904,0.99773806,62955.88
l_d4_c16_s16_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.25,16.0,16.0,4.0,0.1,0.001,0.02,0.2,0.0030318096,0.00015006695,0.006063619,64482.63
l_d4_c16_s1_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.25,1.0,16.0,4.0,0.1,0.001,0.02,0.001,0.083617665,3.3301487e-05,0.16723533,64741.45
l_d4_c16_s1_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.25,1.0,16.0,4.0,0.1,0.001,0.02,0.01,0.047588404,0.00019201302,0.09517681,64695.72
l_d4_c16_s1_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.25,1.0,16.0,4.0,0.1,0.001,0.02,0.05,0.0107660815,0.00021955077,0.021532163,64699.88
l_d4_c16_s1_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.25,1.0,16.0,4.0,0.1,0.001,0.02,0.2,0.002637913,0.00021883711,0.005275826,64694.89
l_d4_c16_s2_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.25,2.0,16.0,4.0,0.1,0.001,0.02,0.001,0.104465745,2.9070578e-05,0.20893149,64683.55
l_d4_c16_s2_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.25,2.0,16.0,4.0,0.1,0.001,0.02,0.01,0.49390727,0.0013979578,0.98781455,64140.6
l_d4_c16_s2_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.25,2.0,16.0,4.0,0.1,0.001,0.02,0.05,0.4981756,0.0070105093,0.9963512,62961.28
l_d4_c16_s2_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.25,2.0,16.0,4.0,0.1,0.001,0.02,0.2,0.0030040867,0.0001691245,0.0060081733,64515.9
l_d4_c16_s4_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.25,4.0,16.0,4.0,0.1,0.001,0.02,0.001,0.413831,0.0001053438,0.827662,64413.0
l_d4_c16_s4_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.25,4.0,16.0,4.0,0.1,0.001,0.02,0.01,0.4953379,0.0012579465,0.9906758,64138.2
l_d4_c16_s4_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.25,4.0,16.0,4.0,0.1,0.001,0.02,0.05,0.49873057,0.0062811114,0.99746114,62937.26
l_d4_c16_s4_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.25,4.0,16.0,4.0,0.1,0.001,0.02,0.2,0.0031201474,0.00015841755,0.006240295,64413.4
l_d4_c16_s8_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.25,8.0,16.0,4.0,0.1,0.001,0.02,0.001,0.4164277,0.000101978134,0.8328554,64398.65
l_d4_c16_s8_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.25,8.0,16.0,4.0,0.1,0.001,0.02,0.01,0.49530748,0.0012248532,0.99061495,64153.61
l_d4_c16_s8_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.25,8.0,16.0,4.0,0.1,0.001,0.02,0.05,0.49885952,0.006039317,0.99771905,62929.26
l_d4_c16_s8_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.25,8.0,16.0,4.0,0.1,0.001,0.02,0.2,0.0031066993,0.00015395702,0.0062133987,64436.49
l_d4_c1_s16_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.25,16.0,1.0,4.0,0.1,0.001,0.02,0.001,0.46017563,0.00016551411,0.92035127,95146.09
l_d4_c1_s16_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.25,16.0,1.0,4.0,0.1,0.001,0.02,0.01,0.49701145,0.0017665398,0.9940229,93075.67
l_d4_c1_s16_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.25,16.0,1.0,4.0,0.1,0.001,0.02,0.05,0.499153,0.0080822185,0.998306,84897.04
l_d4_c1_s16_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.25,16.0,1.0,4.0,0.1,0.001,0.02,0.2,0.0034371458,0.0002393813,0.0068742917,91503.38
l_d4_c1_s1_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.25,1.0,1.0,4.0,0.1,0.001,0.02,0.001,0.08248714,4.2766795e-05,0.16497429,96707.07
l_d4_c1_s1_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.25,1.0,1.0,4.0,0.1,0.001,0.02,0.01,0.48983312,0.0025021075,0.97966623,93034.66
l_d4_c1_s1_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.25,1.0,1.0,4.0,0.1,0.001,0.02,0.05,0.012240256,0.00031310506,0.024480512,95060.54
l_d4_c1_s1_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.25,1.0,1.0,4.0,0.1,0.001,0.02,0.2,0.0027857285,0.0002913214,0.005571457,95232.47
l_d4_c1_s2_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.25,2.0,1.0,4.0,0.1,0.001,0.02,0.001,0.44300148,0.00017820983,0.88600296,95194.7
l_d4_c1_s2_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.25,2.0,1.0,4.0,0.1,0.001,0.02,0.01,0.49585482,0.0019475668,0.99170965,93033.8
l_d4_c1_s2_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.25,2.0,1.0,4.0,0.1,0.001,0.02,0.05,0.49853584,0.008989635,0.9970717,84937.61
l_d4_c1_s2_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.25,2.0,1.0,4.0,0.1,0.001,0.02,0.2,0.003372513,0.00025604002,0.006745026,92655.0
