Experiment,spite_sigma,comp_sigma,diff_sigma,cost,kd,initial_spite_frequency,spite_expression_prob,average_mean_spite,average_mean_density,average_spite_freq,average_n_individuals
l_d16_c16_s16_cost0.1_kd0.001_init0.5_eprob0.001_resTrue_kc0.05,16.0,16.0,16.0,0.1,0.001,0.5,0.001,0.084331654,3.907362e-06,0.16866331,12982.82
l_d16_c16_s16_cost0.1_kd0.001_init0.5_eprob0.01_resTrue_kc0.05,16.0,16.0,16.0,0.1,0.001,0.5,0.01,0.034129385,1.7025019e-05,0.06825877,12982.55
l_d16_c16_s16_cost0.1_kd0.001_init0.5_eprob0.05_resTrue_kc0.05,16.0,16.0,16.0,0.1,0.001,0.5,0.05,0.4915386,0.0011901174,0.9830772,12627.69
l_d16_c16_s16_cost0.1_kd0.001_init0.5_eprob0.2_resTrue_kc0.05,16.0,16.0,16.0,0.1,0.001,0.5,0.2,0.49534515,0.004111653,0.9906903,10689.02
l_d16_c16_s32_cost0.1_kd0.001_init0.5_eprob0.001_resTrue_kc0.05,32.0,16.0,16.0,0.1,0.001,0.5,0.001,0.081697844,4.280329e-06,0.16339569,12984.43
l_d16_c16_s32_cost0.1_kd0.001_init0.5_eprob0.01_resTrue_kc0.05,32.0,16.0,16.0,0.1,0.001,0.5,0.01,0.03192106,1.5466807e-05,0.06384212,12983.23
l_d16_c16_s32_cost0.1_kd0.001_init0.5_eprob0.05_resTrue_kc0.05,32.0,16.0,16.0,0.1,0.001,0.5,0.05,0.49026486,0.0011839925,0.9805297,12619.73
l_d16_c16_s32_cost0.1_kd0.001_init0.5_eprob0.2_resTrue_kc0.05,32.0,16.0,16.0,0.1,0.001,0.5,0.2,0.49544457,0.004061785,0.99088913,10713.82
l_d16_c16_s4_cost0.1_kd0.001_init0.5_eprob0.001_resTrue_kc0.05,4.0,16.0,16.0,0.1,0.001,0.5,0.001,0.07433341,4.3336277e-06,0.14866681,12979.77
l_d16_c16_s4_cost0.1_kd0.001_init0.5_eprob0.01_resTrue_kc0.05,4.0,16.0,16.0,0.1,0.001,0.5,0.01,0.031540543,1.931546e-05,0.063081086,12985.73
l_d16_c16_s4_cost0.1_kd0.001_init0.5_eprob0.05_resTrue_kc0.05,4.0,16.0,16.0,0.1,0.001,0.5,0.05,0.49095526,0.001418848,0.9819105,12629.49
l_d16_c16_s4_cost0.1_kd0.001_init0.5_eprob0.2_resTrue_kc0.05,4.0,16.0,16.0,0.1,0.001,0.5,0.2,0.49494717,0.0050400407,0.98989433,10718.29
l_d16_c16_s64_cost0.1_kd0.001_init0.5_eprob0.001_resTrue_kc0.05,64.0,16.0,16.0,0.1,0.001,0.5,0.001,0.07417886,3.6249849e-06,0.14835772,12988.0
l_d16_c16_s64_cost0.1_kd0.001_init0.5_eprob0.01_resTrue_kc0.05,64.0,16.0,16.0,0.1,0.001,0.5,0.01,0.037618488,1.8845032e-05,0.075236976,12981.17
l_d16_c16_s64_cost0.1_kd0.001_init0.5_eprob0.05_resTrue_kc0.05,64.0,16.0,16.0,0.1,0.001,0.5,0.05,0.4904296,0.0011800348,0.9808592,12624.85
l_d16_c16_s64_cost0.1_kd0.001_init0.5_eprob0.2_resTrue_kc0.05,64.0,16.0,16.0,0.1,0.001,0.5,0.2,0.4952444,0.0040469803,0.9904888,10699.73
l_d16_c16_s8_cost0.1_kd0.001_init0.5_eprob0.001_resTrue_kc0.05,8.0,16.0,16.0,0.1,0.001,0.5,0.001,0.07842709,3.8436165e-06,0.15685418,12980.16
l_d16_c16_s8_cost0.1_kd0.001_init0.5_eprob0.01_resTrue_kc0.05,8.0,16.0,16.0,0.1,0.001,0.5,0.01,0.036193505,1.8576537e-05,0.07238701,12978.32
l_d16_c16_s8_cost0.1_kd0.001_init0.5_eprob0.05_resTrue_kc0.05,8.0,16.0,16.0,0.1,0.001,0.5,0.05,0.4909101,0.0012338598,0.9818202,12628.23
l_d16_c16_s8_cost0.1_kd0.001_init0.5_eprob0.2_resTrue_kc0.05,8.0,16.0,16.0,0.1,0.001,0.5,0.2,0.49525085,0.00429304,0.9905017,10703.2
l_d16_c32_s16_cost0.1_kd0.001_init0.5_eprob0.001_resTrue_kc0.05,16.0,32.0,16.0,0.1,0.001,0.5,0.001,0.060641564,2.6042667e-06,0.12128313,12957.31
l_d16_c32_s16_cost0.1_kd0.001_init0.5_eprob0.01_resTrue_kc0.05,16.0,32.0,16.0,0.1,0.001,0.5,0.01,0.035977334,1.8310024e-05,0.07195467,12953.98
l_d16_c32_s16_cost0.1_kd0.001_init0.5_eprob0.05_resTrue_kc0.05,16.0,32.0,16.0,0.1,0.001,0.5,0.05,0.49079105,0.0011971358,0.9815821,12610.8
l_d16_c32_s16_cost0.1_kd0.001_init0.5_eprob0.2_resTrue_kc0.05,16.0,32.0,16.0,0.1,0.001,0.5,0.2,0.4951338,0.0041192262,0.9902676,10720.91
l_d16_c32_s32_cost0.1_kd0.001_init0.5_eprob0.001_resTrue_kc0.05,32.0,32.0,16.0,0.1,0.001,0.5,0.001,0.07457047,3.2882654e-06,0.14914094,12952.3
l_d16_c32_s32_cost0.1_kd0.001_init0.5_eprob0.01_resTrue_kc0.05,32.0,32.0,16.0,0.1,0.001,0.5,0.01,0.045699105,2.205892e-05,0.09139821,12946.47
l_d16_c32_s32_cost0.1_kd0.001_init0.5_eprob0.05_resTrue_kc0.05,32.0,32.0,16.0,0.1,0.001,0.5,0.05,0.4913677,0.0011854084,0.9827354,12600.22
l_d16_c32_s32_cost0.1_kd0.001_init0.5_eprob0.2_resTrue_kc0.05,32.0,32.0,16.0,0.1,0.001,0.5,0.2,0.49553847,0.0040530628,0.99107695,10700.28
l_d16_c32_s4_cost0.1_kd0.001_init0.5_eprob0.001_resTrue_kc0.05,4.0,32.0,16.0,0.1,0.001,0.5,0.001,0.07564324,4.0065584e-06,0.15128648,12947.51
l_d16_c32_s4_cost0.1_kd0.001_init0.5_eprob0.01_resTrue_kc0.05,4.0,32.0,16.0,0.1,0.001,0.5,0.01,0.036970332,2.1581698e-05,0.073940665,12946.44
l_d16_c32_s4_cost0.1_kd0.001_init0.5_eprob0.05_resTrue_kc0.05,4.0,32.0,16.0,0.1,0.001,0.5,0.05,0.49101707,0.0014198573,0.98203415,12609.18
l_d16_c32_s4_cost0.1_kd0.001_init0.5_eprob0.2_resTrue_kc0.05,4.0,32.0,16.0,0.1,0.001,0.5,0.2,0.49509564,0.0050355764,0.9901913,10699.53
l_d16_c32_s64_cost0.1_kd0.001_init0.5_eprob0.001_resTrue_kc0.05,64.0,32.0,16.0,0.1,0.001,0.5,0.001,0.07429035,3.699839e-06,0.1485807,12958.2
l_d16_c32_s64_cost0.1_kd0.001_init0.5_eprob0.01_resTrue_kc0.05,64.0,32.0,16.0,0.1,0.001,0.5,0.01,0.03402189,1.6707336e-05,0.06804378,12946.84
l_d16_c32_s64_cost0.1_kd0.001_init0.5_eprob0.05_resTrue_kc0.05,64.0,32.0,16.0,0.1,0.001,0.5,0.05,0.49045008,0.0011761273,0.98090017,12599.37
l_d16_c32_s64_cost0.1_kd0.001_init0.5_eprob0.2_resTrue_kc0.05,64.0,32.0,16.0,0.1,0.001,0.5,0.2,0.49539468,0.0040408606,0.99078935,10686.73
l_d16_c32_s8_cost0.1_kd0.001_init0.5_eprob0.001_resTrue_kc0.05,8.0,32.0,16.0,0.1,0.001,0.5,0.001,0.081594475,4.3895216e-06,0.16318895,12956.53
l_d16_c32_s8_cost0.1_kd0.001_init0.5_eprob0.01_resTrue_kc0.05,8.0,32.0,16.0,0.1,0.001,0.5,0.01,0.034546483,1.8401317e-05,0.06909297,12948.37
l_d16_c32_s8_cost0.1_kd0.001_init0.5_eprob0.05_resTrue_kc0.05,8.0,32.0,16.0,0.1,0.001,0.5,0.05,0.4904454,0.001248598,0.9808908,12594.59
l_d16_c32_s8_cost0.1_kd0.001_init0.5_eprob0.2_resTrue_kc0.05,8.0,32.0,16.0,0.1,0.001,0.5,0.2,0.49525768,0.004315037,0.99051535,10684.89
l_d16_c4_s16_cost0.1_kd0.001_init0.5_eprob0.001_resTrue_kc0.05,16.0,4.0,16.0,0.1,0.001,0.5,0.001,0.08018902,4.4601297e-06,0.16037804,14983.75
l_d16_c4_s16_cost0.1_kd0.001_init0.5_eprob0.01_resTrue_kc0.05,16.0,4.0,16.0,0.1,0.001,0.5,0.01,0.03835173,2.3343891e-05,0.07670346,14942.72
l_d16_c4_s16_cost0.1_kd0.001_init0.5_eprob0.05_resTrue_kc0.05,16.0,4.0,16.0,0.1,0.001,0.5,0.05,0.4922609,0.0012968176,0.9845218,13775.65
l_d16_c4_s16_cost0.1_kd0.001_init0.5_eprob0.2_resTrue_kc0.05,16.0,4.0,16.0,0.1,0.001,0.5,0.2,0.49523503,0.0041538496,0.99047005,10874.97
l_d16_c4_s32_cost0.1_kd0.001_init0.5_eprob0.001_resTrue_kc0.05,32.0,4.0,16.0,0.1,0.001,0.5,0.001,0.077289365,4.3657283e-06,0.15457873,14976.45
l_d16_c4_s32_cost0.1_kd0.001_init0.5_eprob0.01_resTrue_kc0.05,32.0,4.0,16.0,0.1,0.001,0.5,0.01,0.042331062,2.3032844e-05,0.084662125,14927.85
l_d16_c4_s32_cost0.1_kd0.001_init0.5_eprob0.05_resTrue_kc0.05,32.0,4.0,16.0,0.1,0.001,0.5,0.05,0.49113625,0.0012906464,0.9822725,13776.42
l_d16_c4_s32_cost0.1_kd0.001_init0.5_eprob0.2_resTrue_kc0.05,32.0,4.0,16.0,0.1,0.001,0.5,0.2,0.49543893,0.0041316724,0.99087787,10921.34
l_d16_c4_s4_cost0.1_kd0.001_init0.5_eprob0.001_resTrue_kc0.05,4.0,4.0,16.0,0.1,0.001,0.5,0.001,0.07763562,5.248011e-06,0.15527125,14979.4
l_d16_c4_s4_cost0.1_kd0.001_init0.5_eprob0.01_resTrue_kc0.05,4.0,4.0,16.0,0.1,0.001,0.5,0.01,0.03878731,2.6354843e-05,0.07757462,14942.29
l_d16_c4_s4_cost0.1_kd0.001_init0.5_eprob0.05_resTrue_kc0.05,4.0,4.0,16.0,0.1,0.001,0.5,0.05,0.49116248,0.0015370168,0.98232496,13771.51
l_d16_c4_s4_cost0.1_kd0.001_init0.5_eprob0.2_resTrue_kc0.05,4.0,4.0,16.0,0.1,0.001,0.5,0.2,0.49487412,0.005081,0.98974824,10839.56
l_d16_c4_s64_cost0.1_kd0.001_init0.5_eprob0.001_resTrue_kc0.05,64.0,4.0,16.0,0.1,0.001,0.5,0.001,0.08167893,4.4850494e-06,0.16335785,14966.23
l_d16_c4_s64_cost0.1_kd0.001_init0.5_eprob0.01_resTrue_kc0.05,64.0,4.0,16.0,0.1,0.001,0.5,0.01,0.03518604,1.9440216e-05,0.07037208,14958.55
l_d16_c4_s64_cost0.1_kd0.001_init0.5_eprob0.05_resTrue_kc0.05,64.0,4.0,16.0,0.1,0.001,0.5,0.05,0.4918716,0.0012894149,0.9837432,13793.99
l_d16_c4_s64_cost0.1_kd0.001_init0.5_eprob0.2_resTrue_kc0.05,64.0,4.0,16.0,0.1,0.001,0.5,0.2,0.49532983,0.004104178,0.99065965,10839.1
l_d16_c4_s8_cost0.1_kd0.001_init0.5_eprob0.001_resTrue_kc0.05,8.0,4.0,16.0,0.1,0.001,0.5,0.001,0.07655689,4.725996e-06,0.15311378,14973.46
l_d16_c4_s8_cost0.1_kd0.001_init0.5_eprob0.01_resTrue_kc0.05,8.0,4.0,16.0,0.1,0.001,0.5,0.01,0.038691524,2.2926268e-05,0.07738305,14933.5
l_d16_c4_s8_cost0.1_kd0.001_init0.5_eprob0.05_resTrue_kc0.05,8.0,4.0,16.0,0.1,0.001,0.5,0.05,0.49258032,0.0013522936,0.98516065,13764.66
l_d16_c4_s8_cost0.1_kd0.001_init0.5_eprob0.2_resTrue_kc0.05,8.0,4.0,16.0,0.1,0.001,0.5,0.2,0.4952502,0.0043405704,0.9905004,10868.99
l_d16_c64_s16_cost0.1_kd0.001_init0.5_eprob0.001_resTrue_kc0.05,16.0,64.0,16.0,0.1,0.001,0.5,0.001,0.08077488,4.1671215e-06,0.16154976,12938.5
l_d16_c64_s16_cost0.1_kd0.001_init0.5_eprob0.01_resTrue_kc0.05,16.0,64.0,16.0,0.1,0.001,0.5,0.01,0.035942297,1.7952072e-05,0.071884595,12933.12
l_d16_c64_s16_cost0.1_kd0.001_init0.5_eprob0.05_resTrue_kc0.05,16.0,64.0,16.0,0.1,0.001,0.5,0.05,0.49008533,0.0011986163,0.98017067,12584.8
l_d16_c64_s16_cost0.1_kd0.001_init0.5_eprob0.2_resTrue_kc0.05,16.0,64.0,16.0,0.1,0.001,0.5,0.2,0.49546567,0.004133998,0.99093133,10697.85
l_d16_c64_s32_cost0.1_kd0.001_init0.5_eprob0.001_resTrue_kc0.05,32.0,64.0,16.0,0.1,0.001,0.5,0.001,0.08125141,4.032982e-06,0.16250283,12934.23
l_d16_c64_s32_cost0.1_kd0.001_init0.5_eprob0.01_resTrue_kc0.05,32.0,64.0,16.0,0.1,0.001,0.5,0.01,0.03172799,1.5706282e-05,0.06345598,12939.14
l_d16_c64_s32_cost0.1_kd0.001_init0.5_eprob0.05_resTrue_kc0.05,32.0,64.0,16.0,0.1,0.001,0.5,0.05,0.49009633,0.0011804083,0.98019266,12591.11
l_d16_c64_s32_cost0.1_kd0.001_init0.5_eprob0.2_resTrue_kc0.05,32.0,64.0,16.0,0.1,0.001,0.5,0.2,0.49502045,0.0040680044,0.9900409,10720.36
l_d16_c64_s4_cost0.1_kd0.001_init0.5_eprob0.001_resTrue_kc0.05,4.0,64.0,16.0,0.1,0.001,0.5,0.001,0.0632855,3.7172827e-06,0.126571,12944.88
l_d16_c64_s4_cost0.1_kd0.001_init0.5_eprob0.01_resTrue_kc0.05,4.0,64.0,16.0,0.1,0.001,0.5,0.01,0.041457523,2.4622492e-05,0.082915045,12929.96
l_d16_c64_s4_cost0.1_kd0.001_init0.5_eprob0.05_resTrue_kc0.05,4.0,64.0,16.0,0.1,0.001,0.5,0.05,0.49097562,0.0014163458,0.98195124,12590.57
l_d16_c64_s4_cost0.1_kd0.001_init0.5_eprob0.2_resTrue_kc0.05,4.0,64.0,16.0,0.1,0.001,0.5,0.2,0.49513003,0.005074906,0.99026006,10707.05
l_d16_c64_s64_cost0.1_kd0.001_init0.5_eprob0.001_resTrue_kc0.05,64.0,64.0,16.0,0.1,0.001,0.5,0.001,0.073447965,3.1456664e-06,0.14689593,12939.1
l_d16_c64_s64_cost0.1_kd0.001_init0.5_eprob0.01_resTrue_kc0.05,64.0,64.0,16.0,0.1,0.001,0.5,0.01,0.03245683,1.6737618e-05,0.06491366,12933.86
l_d16_c64_s64_cost0.1_kd0.001_init0.5_eprob0.05_resTrue_kc0.05,64.0,64.0,16.0,0.1,0.001,0.5,0.05,0.4898969,0.001178025,0.9797938,12578.54
l_d16_c64_s64_cost0.1_kd0.001_init0.5_eprob0.2_resTrue_kc0.05,64.0,64.0,16.0,0.1,0.001,0.5,0.2,0.49533272,0.004052293,0.99066544,10664.43
l_d16_c64_s8_cost0.1_kd0.001_init0.5_eprob0.001_resTrue_kc0.05,8.0,64.0,16.0,0.1,0.001,0.5,0.001,0.071794435,3.5145326e-06,0.14358887,12930.97
l_d16_c64_s8_cost0.1_kd0.001_init0.5_eprob0.01_resTrue_kc0.05,8.0,64.0,16.0,0.1,0.001,0.5,0.01,0.036929797,1.8539387e-05,0.073859595,12938.32
l_d16_c64_s8_cost0.1_kd0.001_init0.5_eprob0.05_resTrue_kc0.05,8.0,64.0,16.0,0.1,0.001,0.5,0.05,0.4911673,0.0012418567,0.9823346,12587.3
l_d16_c64_s8_cost0.1_kd0.001_init0.5_eprob0.2_resTrue_kc0.05,8.0,64.0,16.0,0.1,0.001,0.5,0.2,0.49477658,0.004323976,0.98955315,10707.91
l_d16_c8_s16_cost0.1_kd0.001_init0.5_eprob0.001_resTrue_kc0.05,16.0,8.0,16.0,0.1,0.001,0.5,0.001,0.082207575,4.3292307e-06,0.16441515,13311.12
l_d16_c8_s16_cost0.1_kd0.001_init0.5_eprob0.01_resTrue_kc0.05,16.0,8.0,16.0,0.1,0.001,0.5,0.01,0.032493114,1.7264352e-05,0.06498623,13319.34
l_d16_c8_s16_cost0.1_kd0.001_init0.5_eprob0.05_resTrue_kc0.05,16.0,8.0,16.0,0.1,0.001,0.5,0.05,0.49075907,0.0012071412,0.98151815,12746.27
l_d16_c8_s16_cost0.1_kd0.001_init0.5_eprob0.2_resTrue_kc0.05,16.0,8.0,16.0,0.1,0.001,0.5,0.2,0.49508834,0.004110352,0.9901767,10719.99
l_d16_c8_s32_cost0.1_kd0.001_init0.5_eprob0.001_resTrue_kc0.05,32.0,8.0,16.0,0.1,0.001,0.5,0.001,0.06977525,3.6154324e-06,0.1395505,13323.74
l_d16_c8_s32_cost0.1_kd0.001_init0.5_eprob0.01_resTrue_kc0.05,32.0,8.0,16.0,0.1,0.001,0.5,0.01,0.038913712,1.923075e-05,0.077827424,13314.84
l_d16_c8_s32_cost0.1_kd0.001_init0.5_eprob0.05_resTrue_kc0.05,32.0,8.0,16.0,0.1,0.001,0.5,0.05,0.4912112,0.0011936324,0.9824224,12737.12
l_d16_c8_s32_cost0.1_kd0.001_init0.5_eprob0.2_resTrue_kc0.05,32.0,8.0,16.0,0.1,0.001,0.5,0.2,0.49551064,0.0040723663,0.9910213,10707.69
l_d16_c8_s4_cost0.1_kd0.001_init0.5_eprob0.001_resTrue_kc0.05,4.0,8.0,16.0,0.1,0.001,0.5,0.001,0.07753876,5.1150173e-06,0.15507752,13328.34
l_d16_c8_s4_cost0.1_kd0.001_init0.5_eprob0.01_resTrue_kc0.05,4.0,8.0,16.0,0.1,0.001,0.5,0.01,0.038929835,2.3760806e-05,0.07785967,13311.83
l_d16_c8_s4_cost0.1_kd0.001_init0.5_eprob0.05_resTrue_kc0.05,4.0,8.0,16.0,0.1,0.001,0.5,0.05,0.49052185,0.0014242769,0.9810437,12746.55
l_d16_c8_s4_cost0.1_kd0.001_init0.5_eprob0.2_resTrue_kc0.05,4.0,8.0,16.0,0.1,0.001,0.5,0.2,0.49493164,0.0050249724,0.9898633,10734.8
l_d16_c8_s64_cost0.1_kd0.001_init0.5_eprob0.001_resTrue_kc0.05,64.0,8.0,16.0,0.1,0.001,0.5,0.001,0.069672264,3.6815723e-06,0.13934453,13318.1
l_d16_c8_s64_cost0.1_kd0.001_init0.5_eprob0.01_resTrue_kc0.05,64.0,8.0,16.0,0.1,0.001,0.5,0.01,0.032443628,1.7128854e-05,0.064887255,13312.94
l_d16_c8_s64_cost0.1_kd0.001_init0.5_eprob0.05_resTrue_kc0.05,64.0,8.0,16.0,0.1,0.001,0.5,0.05,0.49110055,0.0011969209,0.9822011,12741.73
l_d16_c8_s64_cost0.1_kd0.001_init0.5_eprob0.2_resTrue_kc0.05,64.0,8.0,16.0,0.1,0.001,0.5,0.2,0.4953948,0.0040624137,0.9907896,10741.62
l_d16_c8_s8_cost0.1_kd0.001_init0.5_eprob0.001_resTrue_kc0.05,8.0,8.0,16.0,0.1,0.001,0.5,0.001,0.07981568,3.875762e-06,0.15963136,13320.41
l_d16_c8_s8_cost0.1_kd0.001_init0.5_eprob0.01_resTrue_kc0.05,8.0,8.0,16.0,0.1,0.001,0.5,0.01,0.039223514,1.9713025e-05,0.07844703,13314.25
l_d16_c8_s8_cost0.1_kd0.001_init0.5_eprob0.05_resTrue_kc0.05,8.0,8.0,16.0,0.1,0.001,0.5,0.05,0.49074394,0.0012432677,0.9814879,12746.55
l_d16_c8_s8_cost0.1_kd0.001_init0.5_eprob0.2_resTrue_kc0.05,8.0,8.0,16.0,0.1,0.001,0.5,0.2,0.49523613,0.0042876215,0.99047226,10709.77
l_d4_c16_s16_cost0.1_kd0.001_init0.5_eprob0.001_resTrue_kc0.05,16.0,16.0,4.0,0.1,0.001,0.5,0.001,0.079118125,3.8322023e-06,0.15823625,13022.94
l_d4_c16_s16_cost0.1_kd0.001_init0.5_eprob0.01_resTrue_kc0.05,16.0,16.0,4.0,0.1,0.001,0.5,0.01,0.038873486,1.9687774e-05,0.07774697,13016.92
l_d4_c16_s16_cost0.1_kd0.001_init0.5_eprob0.05_resTrue_kc0.05,16.0,16.0,4.0,0.1,0.001,0.5,0.05,0.4900532,0.0011840363,0.9801064,12648.97
l_d4_c16_s16_cost0.1_kd0.001_init0.5_eprob0.2_resTrue_kc0.05,16.0,16.0,4.0,0.1,0.001,0.5,0.2,0.49519107,0.0040960563,0.99038213,10635.61
l_d4_c16_s1_cost0.1_kd0.001_init0.5_eprob0.001_resTrue_kc0.05,1.0,16.0,4.0,0.1,0.001,0.5,0.001,0.07847536,1.633703e-05,0.15695073,13021.21
l_d4_c16_s1_cost0.1_kd0.001_init0.5_eprob0.01_resTrue_kc0.05,1.0,16.0,4.0,0.1,0.001,0.5,0.01,0.028725706,5.6543216e-05,0.057451412,13023.72
l_d4_c16_s1_cost0.1_kd0.001_init0.5_eprob0.05_resTrue_kc0.05,1.0,16.0,4.0,0.1,0.001,0.5,0.05,0.009935804,0.00010369157,0.019871607,13020.76
l_d4_c16_s1_cost0.1_kd0.001_init0.5_eprob0.2_resTrue_kc0.05,1.0,16.0,4.0,0.1,0.001,0.5,0.2,0.0024374279,0.00010386343,0.0048748557,13025.69
l_d4_c16_s2_cost0.1_kd0.001_init0.5_eprob0.001_resTrue_kc0.05,2.0,16.0,4.0,0.1,0.001,0.5,0.001,0.082126334,6.993605e-06,0.16425267,13025.31
l_d4_c16_s2_cost0.1_kd0.001_init0.5_eprob0.01_resTrue_kc0.05,2.0,16.0,4.0,0.1,0.001,0.5,0.01,0.04364526,4.0744482e-05,0.08729052,13013.23
l_d4_c16_s2_cost0.1_kd0.001_init0.5_eprob0.05_resTrue_kc0.05,2.0,16.0,4.0,0.1,0.001,0.5,0.05,0.0098069105,4.3663047e-05,0.019613821,13027.62
l_d4_c16_s2_cost0.1_kd0.001_init0.5_eprob0.2_resTrue_kc0.05,2.0,16.0,4.0,0.1,0.001,0.5,0.2,0.0024471127,4.3398108e-05,0.0048942254,13024.01
l_d4_c16_s4_cost0.1_kd0.001_init0.5_eprob0.001_resTrue_kc0.05,4.0,16.0,4.0,0.1,0.001,0.5,0.001,0.07723576,4.492184e-06,0.15447152,13019.13
l_d4_c16_s4_cost0.1_kd0.001_init0.5_eprob0.01_resTrue_kc0.05,4.0,16.0,4.0,0.1,0.001,0.5,0.01,0.03810786,2.377774e-05,0.07621572,13013.94
l_d4_c16_s4_cost0.1_kd0.001_init0.5_eprob0.05_resTrue_kc0.05,4.0,16.0,4.0,0.1,0.001,0.5,0.05,0.4904532,0.001471603,0.9809064,12644.37
l_d4_c16_s4_cost0.1_kd0.001_init0.5_eprob0.2_resTrue_kc0.05,4.0,16.0,4.0,0.1,0.001,0.5,0.2,0.0025179107,3.0936466e-05,0.0050358213,13022.45
l_d4_c16_s8_cost0.1_kd0.001_init0.5_eprob0.001_resTrue_kc0.05,8.0,16.0,4.0,0.1,0.001,0.5,0.001,0.091786414,4.4913713e-06,0.18357283,13024.15
l_d4_c16_s8_cost0.1_kd0.001_init0.5_eprob0.01_resTrue_kc0.05,8.0,16.0,4.0,0.1,0.001,0.5,0.01,0.03781311,1.9901232e-05,0.07562622,13017.39
l_d4_c16_s8_cost0.1_kd0.001_init0.5_eprob0.05_resTrue_kc0.05,8.0,16.0,4.0,0.1,0.001,0.5,0.05,0.48929042,0.0012471086,0.97858083,12642.46
l_d4_c16_s8_cost0.1_kd0.001_init0.5_eprob0.2_resTrue_kc0.05,8.0,16.0,4.0,0.1,0.001,0.5,0.2,0.002681643,2.9059875e-05,0.005363286,13018.79
l_d4_c1_s16_cost0.1_kd0.001_init0.5_eprob0.001_resTrue_kc0.05,16.0,1.0,4.0,0.1,0.001,0.5,0.001,0.10849472,1.6712254e-05,0.21698944,42390.33
l_d4_c1_s16_cost0.1_kd0.001_init0.5_eprob0.01_resTrue_kc0.05,16.0,1.0,4.0,0.1,0.001,0.5,0.01,0.49166963,0.00075840374,0.98333925,40469.7
l_d4_c1_s16_cost0.1_kd0.001_init0.5_eprob0.05_resTrue_kc0.05,16.0,1.0,4.0,0.1,0.001,0.5,0.05,0.49791634,0.003424677,0.9958327,35834.5
l_d4_c1_s16_cost0.1_kd0.001_init0.5_eprob0.2_resTrue_kc0.05,16.0,1.0,4.0,0.1,0.001,0.5,0.2,0.49841157,0.0087334225,0.99682313,22794.35
l_d4_c1_s1_cost0.1_kd0.001_init0.5_eprob0.001_resTrue_kc0.05,1.0,1.0,4.0,0.1,0.001,0.5,0.001,0.07950137,2.4839472e-05,0.15900274,42522.38
l_d4_c1_s1_cost0.1_kd0.001_init0.5_eprob0.01_resTrue_kc0.05,1.0,1.0,4.0,0.1,0.001,0.5,0.01,0.03867629,0.0001227422,0.07735258,42268.63
l_d4_c1_s1_cost0.1_kd0.001_init0.5_eprob0.05_resTrue_kc0.05,1.0,1.0,4.0,0.1,0.001,0.5,0.05,0.48976058,0.0071937377,0.97952116,35916.68
l_d4_c1_s1_cost0.1_kd0.001_init0.5_eprob0.2_resTrue_kc0.05,1.0,1.0,4.0,0.1,0.001,0.5,0.2,0.002580744,0.0001611553,0.005161488,42124.58
l_d4_c1_s2_cost0.1_kd0.001_init0.5_eprob0.001_resTrue_kc0.05,2.0,1.0,4.0,0.1,0.001,0.5,0.001,0.09732648,1.9952246e-05,0.19465296,42430.46
l_d4_c1_s2_cost0.1_kd0.001_init0.5_eprob0.01_resTrue_kc0.05,2.0,1.0,4.0,0.1,0.001,0.5,0.01,0.48937356,0.00094294513,0.9787471,40406.97
l_d4_c1_s2_cost0.1_kd0.001_init0.5_eprob0.05_resTrue_kc0.05,2.0,1.0,4.0,0.1,0.001,0.5,0.05,0.49666268,0.0043202136,0.99332535,35921.73
l_d4_c1_s2_cost0.1_kd0.001_init0.5_eprob0.2_resTrue_kc0.05,2.0,1.0,4.0,0.1,0.001,0.5,0.2,0.4966935,0.012615851,0.993387,22751.53
l_d4_c1_s4_cost0.1_kd0.001_init0.5_eprob0.001_resTrue_kc0.05,4.0,1.0,4.0,0.1,0.001,0.5,0.001,0.10834694,1.7795379e-05,0.21669388,42302.64
l_d4_c1_s4_cost0.1_kd0.001_init0.5_eprob0.01_resTrue_kc0.05,4.0,1.0,4.0,0.1,0.001,0.5,0.01,0.49176833,0.00079689175,0.98353666,40369.01
l_d4_c1_s4_cost0.1_kd0.001_init0.5_eprob0.05_resTrue_kc0.05,4.0,1.0,4.0,0.1,0.001,0.5,0.05,0.49770972,0.0036230995,0.99541944,35894.54
l_d4_c1_s4_cost0.1_kd0.001_init0.5_eprob0.2_resTrue_kc0.05,4.0,1.0,4.0,0.1,0.001,0.5,0.2,0.4979884,0.009626261,0.9959768,22765.25
l_d4_c1_s8_cost0.1_kd0.001_init0.5_eprob0.001_resTrue_kc0.05,8.0,1.0,4.0,0.1,0.001,0.5,0.001,0.08653205,1.43226935e-05,0.1730641,42411.46
l_d4_c1_s8_cost0.1_kd0.001_init0.5_eprob0.01_resTrue_kc0.05,8.0,1.0,4.0,0.1,0.001,0.5,0.01,0.49187413,0.0007717738,0.98374826,40405.7
l_d4_c1_s8_cost0.1_kd0.001_init0.5_eprob0.05_resTrue_kc0.05,8.0,1.0,4.0,0.1,0.001,0.5,0.05,0.4977623,0.0034488149,0.9955246,35925.18
l_d4_c1_s8_cost0.1_kd0.001_init0.5_eprob0.2_resTrue_kc0.05,8.0,1.0,4.0,0.1,0.001,0.5,0.2,0.49832016,0.008910452,0.9966403,22744.82
