Experiment,spite_sigma,comp_sigma,diff_sigma,cost,kd,initial_spite_frequency,spite_expression_prob,average_mean_spite,average_mean_density,average_spite_freq,average_n_individuals
l_d16_c16_s16_cost0.1_kd0.002_init0.5_eprob0.001_resTrue_kc0.05,16.0,16.0,16.0,0.1,0.002,0.5,0.001,0.07801328,4.190716e-06,0.15602656,12982.53
l_d16_c16_s16_cost0.1_kd0.002_init0.5_eprob0.01_resTrue_kc0.05,16.0,16.0,16.0,0.1,0.002,0.5,0.01,0.03737745,1.8888482e-05,0.0747549,12988.77
l_d16_c16_s16_cost0.1_kd0.002_init0.5_eprob0.05_resTrue_kc0.05,16.0,16.0,16.0,0.1,0.002,0.5,0.05,0.00862508,2.1846805e-05,0.01725016,12989.9
l_d16_c16_s16_cost0.1_kd0.002_init0.5_eprob0.2_resTrue_kc0.05,16.0,16.0,16.0,0.1,0.002,0.5,0.2,0.0025642556,2.6495858e-05,0.005128511,12981.97
l_d16_c16_s32_cost0.1_kd0.002_init0.5_eprob0.001_resTrue_kc0.05,32.0,16.0,16.0,0.1,0.002,0.5,0.001,0.07538905,3.881832e-06,0.1507781,12986.2
l_d16_c16_s32_cost0.1_kd0.002_init0.5_eprob0.01_resTrue_kc0.05,32.0,16.0,16.0,0.1,0.002,0.5,0.01,0.029790051,1.4958187e-05,0.059580103,12990.43
l_d16_c16_s32_cost0.1_kd0.002_init0.5_eprob0.05_resTrue_kc0.05,32.0,16.0,16.0,0.1,0.002,0.5,0.05,0.009169952,2.2116445e-05,0.018339904,12983.49
l_d16_c16_s32_cost0.1_kd0.002_init0.5_eprob0.2_resTrue_kc0.05,32.0,16.0,16.0,0.1,0.002,0.5,0.2,0.0023600569,2.3942932e-05,0.0047201137,12993.7
l_d16_c16_s4_cost0.1_kd0.002_init0.5_eprob0.001_resTrue_kc0.05,4.0,16.0,16.0,0.1,0.002,0.5,0.001,0.07811699,4.9332016e-06,0.15623398,12983.78
l_d16_c16_s4_cost0.1_kd0.002_init0.5_eprob0.01_resTrue_kc0.05,4.0,16.0,16.0,0.1,0.002,0.5,0.01,0.036917225,2.1951484e-05,0.07383445,12985.75
l_d16_c16_s4_cost0.1_kd0.002_init0.5_eprob0.05_resTrue_kc0.05,4.0,16.0,16.0,0.1,0.002,0.5,0.05,0.009960889,2.8420349e-05,0.019921778,12991.17
l_d16_c16_s4_cost0.1_kd0.002_init0.5_eprob0.2_resTrue_kc0.05,4.0,16.0,16.0,0.1,0.002,0.5,0.2,0.0026160288,2.9176488e-05,0.0052320575,12988.56
l_d16_c16_s64_cost0.1_kd0.002_init0.5_eprob0.001_resTrue_kc0.05,64.0,16.0,16.0,0.1,0.002,0.5,0.001,0.06529414,2.7860474e-06,0.13058828,12986.55
l_d16_c16_s64_cost0.1_kd0.002_init0.5_eprob0.01_resTrue_kc0.05,64.0,16.0,16.0,0.1,0.002,0.5,0.01,0.036608335,1.8485134e-05,0.07321667,12992.24
l_d16_c16_s64_cost0.1_kd0.002_init0.5_eprob0.05_resTrue_kc0.05,64.0,16.0,16.0,0.1,0.002,0.5,0.05,0.009415632,2.3387462e-05,0.018831264,12988.55
l_d16_c16_s64_cost0.1_kd0.002_init0.5_eprob0.2_resTrue_kc0.05,64.0,16.0,16.0,0.1,0.002,0.5,0.2,0.0026467398,2.5808664e-05,0.0052934797,12988.97
l_d16_c16_s8_cost0.1_kd0.002_init0.5_eprob0.001_resTrue_kc0.05,8.0,16.0,16.0,0.1,0.002,0.5,0.001,0.082979634,4.2848606e-06,0.16595927,12982.18
l_d16_c16_s8_cost0.1_kd0.002_init0.5_eprob0.01_resTrue_kc0.05,8.0,16.0,16.0,0.1,0.002,0.5,0.01,0.03533063,1.846332e-05,0.07066126,12981.65
l_d16_c16_s8_cost0.1_kd0.002_init0.5_eprob0.05_resTrue_kc0.05,8.0,16.0,16.0,0.1,0.002,0.5,0.05,0.008757678,2.2282473e-05,0.017515356,12986.18
l_d16_c16_s8_cost0.1_kd0.002_init0.5_eprob0.2_resTrue_kc0.05,8.0,16.0,16.0,0.1,0.002,0.5,0.2,0.002646114,2.7199016e-05,0.005292228,12986.58
l_d16_c32_s16_cost0.1_kd0.002_init0.5_eprob0.001_resTrue_kc0.05,16.0,32.0,16.0,0.1,0.002,0.5,0.001,0.07852902,4.2638385e-06,0.15705805,12945.72
l_d16_c32_s16_cost0.1_kd0.002_init0.5_eprob0.01_resTrue_kc0.05,16.0,32.0,16.0,0.1,0.002,0.5,0.01,0.034053925,1.7239541e-05,0.06810785,12951.12
l_d16_c32_s16_cost0.1_kd0.002_init0.5_eprob0.05_resTrue_kc0.05,16.0,32.0,16.0,0.1,0.002,0.5,0.05,0.010058751,2.4694824e-05,0.020117503,12959.71
l_d16_c32_s16_cost0.1_kd0.002_init0.5_eprob0.2_resTrue_kc0.05,16.0,32.0,16.0,0.1,0.002,0.5,0.2,0.0025775605,2.5702639e-05,0.005155121,12961.46
l_d16_c32_s32_cost0.1_kd0.002_init0.5_eprob0.001_resTrue_kc0.05,32.0,32.0,16.0,0.1,0.002,0.5,0.001,0.08341939,4.2882707e-06,0.16683878,12949.93
l_d16_c32_s32_cost0.1_kd0.002_init0.5_eprob0.01_resTrue_kc0.05,32.0,32.0,16.0,0.1,0.002,0.5,0.01,0.030848358,1.5957765e-05,0.061696716,12956.2
l_d16_c32_s32_cost0.1_kd0.002_init0.5_eprob0.05_resTrue_kc0.05,32.0,32.0,16.0,0.1,0.002,0.5,0.05,0.010148535,2.5217081e-05,0.02029707,12947.82
l_d16_c32_s32_cost0.1_kd0.002_init0.5_eprob0.2_resTrue_kc0.05,32.0,32.0,16.0,0.1,0.002,0.5,0.2,0.0025750527,2.6011954e-05,0.0051501053,12959.19
l_d16_c32_s4_cost0.1_kd0.002_init0.5_eprob0.001_resTrue_kc0.05,4.0,32.0,16.0,0.1,0.002,0.5,0.001,0.07074301,4.7232197e-06,0.14148602,12955.69
l_d16_c32_s4_cost0.1_kd0.002_init0.5_eprob0.01_resTrue_kc0.05,4.0,32.0,16.0,0.1,0.002,0.5,0.01,0.037563037,2.1825144e-05,0.075126074,12950.34
l_d16_c32_s4_cost0.1_kd0.002_init0.5_eprob0.05_resTrue_kc0.05,4.0,32.0,16.0,0.1,0.002,0.5,0.05,0.009217458,2.8016346e-05,0.018434916,12953.15
l_d16_c32_s4_cost0.1_kd0.002_init0.5_eprob0.2_resTrue_kc0.05,4.0,32.0,16.0,0.1,0.002,0.5,0.2,0.0025453633,2.991516e-05,0.0050907265,12953.89
l_d16_c32_s64_cost0.1_kd0.002_init0.5_eprob0.001_resTrue_kc0.05,64.0,32.0,16.0,0.1,0.002,0.5,0.001,0.0663132,3.1837862e-06,0.1326264,12954.86
l_d16_c32_s64_cost0.1_kd0.002_init0.5_eprob0.01_resTrue_kc0.05,64.0,32.0,16.0,0.1,0.002,0.5,0.01,0.03500317,1.6813634e-05,0.07000634,12949.07
l_d16_c32_s64_cost0.1_kd0.002_init0.5_eprob0.05_resTrue_kc0.05,64.0,32.0,16.0,0.1,0.002,0.5,0.05,0.009454484,2.3066701e-05,0.018908968,12949.34
l_d16_c32_s64_cost0.1_kd0.002_init0.5_eprob0.2_resTrue_kc0.05,64.0,32.0,16.0,0.1,0.002,0.5,0.2,0.0024523414,2.4932706e-05,0.0049046827,12956.31
l_d16_c32_s8_cost0.1_kd0.002_init0.5_eprob0.001_resTrue_kc0.05,8.0,32.0,16.0,0.1,0.002,0.5,0.001,0.071070425,3.6272995e-06,0.14214085,12943.11
l_d16_c32_s8_cost0.1_kd0.002_init0.5_eprob0.01_resTrue_kc0.05,8.0,32.0,16.0,0.1,0.002,0.5,0.01,0.028944125,1.4219008e-05,0.05788825,12953.11
l_d16_c32_s8_cost0.1_kd0.002_init0.5_eprob0.05_resTrue_kc0.05,8.0,32.0,16.0,0.1,0.002,0.5,0.05,0.009933361,2.603504e-05,0.019866722,12955.53
l_d16_c32_s8_cost0.1_kd0.002_init0.5_eprob0.2_resTrue_kc0.05,8.0,32.0,16.0,0.1,0.002,0.5,0.2,0.0023658806,2.4403296e-05,0.0047317613,12950.11
l_d16_c4_s16_cost0.1_kd0.002_init0.5_eprob0.001_resTrue_kc0.05,16.0,4.0,16.0,0.1,0.002,0.5,0.001,0.06672591,3.9227325e-06,0.13345182,14990.18
l_d16_c4_s16_cost0.1_kd0.002_init0.5_eprob0.01_resTrue_kc0.05,16.0,4.0,16.0,0.1,0.002,0.5,0.01,0.034003682,1.9656321e-05,0.068007365,14969.5
l_d16_c4_s16_cost0.1_kd0.002_init0.5_eprob0.05_resTrue_kc0.05,16.0,4.0,16.0,0.1,0.002,0.5,0.05,0.009838706,2.8111937e-05,0.019677412,14954.8
l_d16_c4_s16_cost0.1_kd0.002_init0.5_eprob0.2_resTrue_kc0.05,16.0,4.0,16.0,0.1,0.002,0.5,0.2,0.0025479626,2.8541472e-05,0.005095925,14966.92
l_d16_c4_s32_cost0.1_kd0.002_init0.5_eprob0.001_resTrue_kc0.05,32.0,4.0,16.0,0.1,0.002,0.5,0.001,0.069764815,3.7774146e-06,0.13952963,15001.29
l_d16_c4_s32_cost0.1_kd0.002_init0.5_eprob0.01_resTrue_kc0.05,32.0,4.0,16.0,0.1,0.002,0.5,0.01,0.034230955,1.9934301e-05,0.06846191,14959.38
l_d16_c4_s32_cost0.1_kd0.002_init0.5_eprob0.05_resTrue_kc0.05,32.0,4.0,16.0,0.1,0.002,0.5,0.05,0.009536478,2.670038e-05,0.019072955,14954.84
l_d16_c4_s32_cost0.1_kd0.002_init0.5_eprob0.2_resTrue_kc0.05,32.0,4.0,16.0,0.1,0.002,0.5,0.2,0.0026426911,3.0454896e-05,0.0052853823,14949.13
l_d16_c4_s4_cost0.1_kd0.002_init0.5_eprob0.001_resTrue_kc0.05,4.0,4.0,16.0,0.1,0.002,0.5,0.001,0.073789544,4.6764317e-06,0.14757909,14978.82
l_d16_c4_s4_cost0.1_kd0.002_init0.5_eprob0.01_resTrue_kc0.05,4.0,4.0,16.0,0.1,0.002,0.5,0.01,0.035675008,2.351573e-05,0.071350016,14980.62
l_d16_c4_s4_cost0.1_kd0.002_init0.5_eprob0.05_resTrue_kc0.05,4.0,4.0,16.0,0.1,0.002,0.5,0.05,0.009493408,3.1732685e-05,0.018986816,14977.1
l_d16_c4_s4_cost0.1_kd0.002_init0.5_eprob0.2_resTrue_kc0.05,4.0,4.0,16.0,0.1,0.002,0.5,0.2,0.0024796424,3.252228e-05,0.004959285,14964.19
l_d16_c4_s64_cost0.1_kd0.002_init0.5_eprob0.001_resTrue_kc0.05,64.0,4.0,16.0,0.1,0.002,0.5,0.001,0.06576125,3.6995903e-06,0.1315225,14983.55
l_d16_c4_s64_cost0.1_kd0.002_init0.5_eprob0.01_resTrue_kc0.05,64.0,4.0,16.0,0.1,0.002,0.5,0.01,0.030540533,1.7351955e-05,0.061081067,14957.07
l_d16_c4_s64_cost0.1_kd0.002_init0.5_eprob0.05_resTrue_kc0.05,64.0,4.0,16.0,0.1,0.002,0.5,0.05,0.008967622,2.6264148e-05,0.017935244,14987.18
l_d16_c4_s64_cost0.1_kd0.002_init0.5_eprob0.2_resTrue_kc0.05,64.0,4.0,16.0,0.1,0.002,0.5,0.2,0.0023846817,2.803124e-05,0.0047693634,14943.58
l_d16_c4_s8_cost0.1_kd0.002_init0.5_eprob0.001_resTrue_kc0.05,8.0,4.0,16.0,0.1,0.002,0.5,0.001,0.0682758,4.067105e-06,0.1365516,14996.01
l_d16_c4_s8_cost0.1_kd0.002_init0.5_eprob0.01_resTrue_kc0.05,8.0,4.0,16.0,0.1,0.002,0.5,0.01,0.03233336,1.9489582e-05,0.06466672,14954.34
l_d16_c4_s8_cost0.1_kd0.002_init0.5_eprob0.05_resTrue_kc0.05,8.0,4.0,16.0,0.1,0.002,0.5,0.05,0.009710144,2.8179084e-05,0.019420289,14973.57
l_d16_c4_s8_cost0.1_kd0.002_init0.5_eprob0.2_resTrue_kc0.05,8.0,4.0,16.0,0.1,0.002,0.5,0.2,0.002521976,2.9726601e-05,0.005043952,14976.1
l_d16_c64_s16_cost0.1_kd0.002_init0.5_eprob0.001_resTrue_kc0.05,16.0,64.0,16.0,0.1,0.002,0.5,0.001,0.06881981,3.204784e-06,0.13763963,12948.3
l_d16_c64_s16_cost0.1_kd0.002_init0.5_eprob0.01_resTrue_kc0.05,16.0,64.0,16.0,0.1,0.002,0.5,0.01,0.032394692,1.5829997e-05,0.064789385,12947.25
l_d16_c64_s16_cost0.1_kd0.002_init0.5_eprob0.05_resTrue_kc0.05,16.0,64.0,16.0,0.1,0.002,0.5,0.05,0.009151839,2.219534e-05,0.018303677,12944.54
l_d16_c64_s16_cost0.1_kd0.002_init0.5_eprob0.2_resTrue_kc0.05,16.0,64.0,16.0,0.1,0.002,0.5,0.2,0.0025760147,2.5566207e-05,0.0051520295,12942.04
l_d16_c64_s32_cost0.1_kd0.002_init0.5_eprob0.001_resTrue_kc0.05,32.0,64.0,16.0,0.1,0.002,0.5,0.001,0.07082232,3.0442588e-06,0.14164464,12935.12
l_d16_c64_s32_cost0.1_kd0.002_init0.5_eprob0.01_resTrue_kc0.05,32.0,64.0,16.0,0.1,0.002,0.5,0.01,0.033749726,1.7371558e-05,0.06749945,12936.52
l_d16_c64_s32_cost0.1_kd0.002_init0.5_eprob0.05_resTrue_kc0.05,32.0,64.0,16.0,0.1,0.002,0.5,0.05,0.009345886,2.3663462e-05,0.018691773,12947.42
l_d16_c64_s32_cost0.1_kd0.002_init0.5_eprob0.2_resTrue_kc0.05,32.0,64.0,16.0,0.1,0.002,0.5,0.2,0.0024478983,2.4147026e-05,0.0048957965,12932.01
l_d16_c64_s4_cost0.1_kd0.002_init0.5_eprob0.001_resTrue_kc0.05,4.0,64.0,16.0,0.1,0.002,0.5,0.001,0.078977406,4.6042587e-06,0.15795481,12934.46
l_d16_c64_s4_cost0.1_kd0.002_init0.5_eprob0.01_resTrue_kc0.05,4.0,64.0,16.0,0.1,0.002,0.5,0.01,0.031161554,1.871845e-05,0.06232311,12943.36
l_d16_c64_s4_cost0.1_kd0.002_init0.5_eprob0.05_resTrue_kc0.05,4.0,64.0,16.0,0.1,0.002,0.5,0.05,0.009116364,2.8753426e-05,0.018232727,12943.95
l_d16_c64_s4_cost0.1_kd0.002_init0.5_eprob0.2_resTrue_kc0.05,4.0,64.0,16.0,0.1,0.002,0.5,0.2,0.0023647363,2.8473669e-05,0.0047294726,12948.92
l_d16_c64_s64_cost0.1_kd0.002_init0.5_eprob0.001_resTrue_kc0.05,64.0,64.0,16.0,0.1,0.002,0.5,0.001,0.07509545,3.9474703e-06,0.1501909,12940.62
l_d16_c64_s64_cost0.1_kd0.002_init0.5_eprob0.01_resTrue_kc0.05,64.0,64.0,16.0,0.1,0.002,0.5,0.01,0.03371752,1.7383334e-05,0.06743504,12935.98
l_d16_c64_s64_cost0.1_kd0.002_init0.5_eprob0.05_resTrue_kc0.05,64.0,64.0,16.0,0.1,0.002,0.5,0.05,0.0094298115,2.3116834e-05,0.018859623,12940.63
l_d16_c64_s64_cost0.1_kd0.002_init0.5_eprob0.2_resTrue_kc0.05,64.0,64.0,16.0,0.1,0.002,0.5,0.2,0.002640522,2.5298177e-05,0.005281044,12944.57
l_d16_c64_s8_cost0.1_kd0.002_init0.5_eprob0.001_resTrue_kc0.05,8.0,64.0,16.0,0.1,0.002,0.5,0.001,0.073721394,3.8985595e-06,0.14744279,12939.64
l_d16_c64_s8_cost0.1_kd0.002_init0.5_eprob0.01_resTrue_kc0.05,8.0,64.0,16.0,0.1,0.002,0.5,0.01,0.0345411,1.7399541e-05,0.0690822,12938.68
l_d16_c64_s8_cost0.1_kd0.002_init0.5_eprob0.05_resTrue_kc0.05,8.0,64.0,16.0,0.1,0.002,0.5,0.05,0.0094212135,2.4011251e-05,0.018842427,12945.82
l_d16_c64_s8_cost0.1_kd0.002_init0.5_eprob0.2_resTrue_kc0.05,8.0,64.0,16.0,0.1,0.002,0.5,0.2,0.0026837054,2.6804211e-05,0.005367411,12940.78
l_d16_c8_s16_cost0.1_kd0.002_init0.5_eprob0.001_resTrue_kc0.05,16.0,8.0,16.0,0.1,0.002,0.5,0.001,0.0682796,3.4621187e-06,0.1365592,13307.16
l_d16_c8_s16_cost0.1_kd0.002_init0.5_eprob0.01_resTrue_kc0.05,16.0,8.0,16.0,0.1,0.002,0.5,0.01,0.030385986,1.612834e-05,0.060771972,13324.53
l_d16_c8_s16_cost0.1_kd0.002_init0.5_eprob0.05_resTrue_kc0.05,16.0,8.0,16.0,0.1,0.002,0.5,0.05,0.009472369,2.435119e-05,0.018944738,13305.35
l_d16_c8_s16_cost0.1_kd0.002_init0.5_eprob0.2_resTrue_kc0.05,16.0,8.0,16.0,0.1,0.002,0.5,0.2,0.0025325662,2.6372361e-05,0.0050651324,13323.27
l_d16_c8_s32_cost0.1_kd0.002_init0.5_eprob0.001_resTrue_kc0.05,32.0,8.0,16.0,0.1,0.002,0.5,0.001,0.08469303,4.3120463e-06,0.16938606,13319.14
l_d16_c8_s32_cost0.1_kd0.002_init0.5_eprob0.01_resTrue_kc0.05,32.0,8.0,16.0,0.1,0.002,0.5,0.01,0.0373271,1.8489129e-05,0.0746542,13318.75
l_d16_c8_s32_cost0.1_kd0.002_init0.5_eprob0.05_resTrue_kc0.05,32.0,8.0,16.0,0.1,0.002,0.5,0.05,0.008328073,2.1901862e-05,0.016656145,13308.02
l_d16_c8_s32_cost0.1_kd0.002_init0.5_eprob0.2_resTrue_kc0.05,32.0,8.0,16.0,0.1,0.002,0.5,0.2,0.002676618,2.6412366e-05,0.005353236,13328.04
l_d16_c8_s4_cost0.1_kd0.002_init0.5_eprob0.001_resTrue_kc0.05,4.0,8.0,16.0,0.1,0.002,0.5,0.001,0.07257987,5.1155284e-06,0.14515974,13318.75
l_d16_c8_s4_cost0.1_kd0.002_init0.5_eprob0.01_resTrue_kc0.05,4.0,8.0,16.0,0.1,0.002,0.5,0.01,0.03619872,2.2579989e-05,0.07239744,13313.53
l_d16_c8_s4_cost0.1_kd0.002_init0.5_eprob0.05_resTrue_kc0.05,4.0,8.0,16.0,0.1,0.002,0.5,0.05,0.009213536,2.8459295e-05,0.018427072,13329.76
l_d16_c8_s4_cost0.1_kd0.002_init0.5_eprob0.2_resTrue_kc0.05,4.0,8.0,16.0,0.1,0.002,0.5,0.2,0.0025911247,2.9890025e-05,0.0051822495,13318.6
l_d16_c8_s64_cost0.1_kd0.002_init0.5_eprob0.001_resTrue_kc0.05,64.0,8.0,16.0,0.1,0.002,0.5,0.001,0.07583753,3.736643e-06,0.15167506,13332.22
l_d16_c8_s64_cost0.1_kd0.002_init0.5_eprob0.01_resTrue_kc0.05,64.0,8.0,16.0,0.1,0.002,0.5,0.01,0.038699195,1.9531106e-05,0.07739839,13306.61
l_d16_c8_s64_cost0.1_kd0.002_init0.5_eprob0.05_resTrue_kc0.05,64.0,8.0,16.0,0.1,0.002,0.5,0.05,0.009918776,2.5941392e-05,0.019837553,13316.53
l_d16_c8_s64_cost0.1_kd0.002_init0.5_eprob0.2_resTrue_kc0.05,64.0,8.0,16.0,0.1,0.002,0.5,0.2,0.0023947463,2.579727e-05,0.0047894926,13324.47
l_d16_c8_s8_cost0.1_kd0.002_init0.5_eprob0.001_resTrue_kc0.05,8.0,8.0,16.0,0.1,0.002,0.5,0.001,0.07169549,3.5944495e-06,0.14339098,13333.57
l_d16_c8_s8_cost0.1_kd0.002_init0.5_eprob0.01_resTrue_kc0.05,8.0,8.0,16.0,0.1,0.002,0.5,0.01,0.033435464,1.8699626e-05,0.06687093,13327.08
l_d16_c8_s8_cost0.1_kd0.002_init0.5_eprob0.05_resTrue_kc0.05,8.0,8.0,16.0,0.1,0.002,0.5,0.05,0.009114599,2.4783008e-05,0.018229198,13312.54
l_d16_c8_s8_cost0.1_kd0.002_init0.5_eprob0.2_resTrue_kc0.05,8.0,8.0,16.0,0.1,0.002,0.5,0.2,0.002534881,2.7345292e-05,0.005069762,13337.59
l_d4_c16_s16_cost0.1_kd0.002_init0.5_eprob0.001_resTrue_kc0.05,16.0,16.0,4.0,0.1,0.002,0.5,0.001,0.08204529,3.7302214e-06,0.16409057,13014.74
l_d4_c16_s16_cost0.1_kd0.002_init0.5_eprob0.01_resTrue_kc0.05,16.0,16.0,4.0,0.1,0.002,0.5,0.01,0.02905392,1.5143273e-05,0.05810784,13028.93
l_d4_c16_s16_cost0.1_kd0.002_init0.5_eprob0.05_resTrue_kc0.05,16.0,16.0,4.0,0.1,0.002,0.5,0.05,0.010172681,2.5231117e-05,0.020345362,13026.36
l_d4_c16_s16_cost0.1_kd0.002_init0.5_eprob0.2_resTrue_kc0.05,16.0,16.0,4.0,0.1,0.002,0.5,0.2,0.002472326,2.5357444e-05,0.004944652,13027.89
l_d4_c16_s1_cost0.1_kd0.002_init0.5_eprob0.001_resTrue_kc0.05,1.0,16.0,4.0,0.1,0.002,0.5,0.001,0.07891691,1.3540437e-05,0.15783381,13014.3
l_d4_c16_s1_cost0.1_kd0.002_init0.5_eprob0.01_resTrue_kc0.05,1.0,16.0,4.0,0.1,0.002,0.5,0.01,0.032622904,6.6146225e-05,0.06524581,13025.05
l_d4_c16_s1_cost0.1_kd0.002_init0.5_eprob0.05_resTrue_kc0.05,1.0,16.0,4.0,0.1,0.002,0.5,0.05,0.009476144,0.00010337062,0.018952288,13027.93
l_d4_c16_s1_cost0.1_kd0.002_init0.5_eprob0.2_resTrue_kc0.05,1.0,16.0,4.0,0.1,0.002,0.5,0.2,0.0025402438,0.00010670581,0.0050804876,13028.86
l_d4_c16_s2_cost0.1_kd0.002_init0.5_eprob0.001_resTrue_kc0.05,2.0,16.0,4.0,0.1,0.002,0.5,0.001,0.076104015,6.574994e-06,0.15220803,13017.92
l_d4_c16_s2_cost0.1_kd0.002_init0.5_eprob0.01_resTrue_kc0.05,2.0,16.0,4.0,0.1,0.002,0.5,0.01,0.034370877,2.8837656e-05,0.06874175,13019.15
l_d4_c16_s2_cost0.1_kd0.002_init0.5_eprob0.05_resTrue_kc0.05,2.0,16.0,4.0,0.1,0.002,0.5,0.05,0.009775593,4.474603e-05,0.019551186,13023.76
l_d4_c16_s2_cost0.1_kd0.002_init0.5_eprob0.2_resTrue_kc0.05,2.0,16.0,4.0,0.1,0.002,0.5,0.2,0.002382427,4.4960965e-05,0.004764854,13032.92
l_d4_c16_s4_cost0.1_kd0.002_init0.5_eprob0.001_resTrue_kc0.05,4.0,16.0,4.0,0.1,0.002,0.5,0.001,0.08268905,4.580448e-06,0.1653781,13016.73
l_d4_c16_s4_cost0.1_kd0.002_init0.5_eprob0.01_resTrue_kc0.05,4.0,16.0,4.0,0.1,0.002,0.5,0.01,0.040025763,2.3314511e-05,0.08005153,13024.11
l_d4_c16_s4_cost0.1_kd0.002_init0.5_eprob0.05_resTrue_kc0.05,4.0,16.0,4.0,0.1,0.002,0.5,0.05,0.008834576,2.65436e-05,0.017669152,13030.51
l_d4_c16_s4_cost0.1_kd0.002_init0.5_eprob0.2_resTrue_kc0.05,4.0,16.0,4.0,0.1,0.002,0.5,0.2,0.002535404,3.1153682e-05,0.005070808,13025.84
l_d4_c16_s8_cost0.1_kd0.002_init0.5_eprob0.001_resTrue_kc0.05,8.0,16.0,4.0,0.1,0.002,0.5,0.001,0.08311881,4.1938883e-06,0.16623762,13024.15
l_d4_c16_s8_cost0.1_kd0.002_init0.5_eprob0.01_resTrue_kc0.05,8.0,16.0,4.0,0.1,0.002,0.5,0.01,0.03690088,1.9156883e-05,0.07380176,13024.73
l_d4_c16_s8_cost0.1_kd0.002_init0.5_eprob0.05_resTrue_kc0.05,8.0,16.0,4.0,0.1,0.002,0.5,0.05,0.009461691,2.5214862e-05,0.018923381,13029.18
l_d4_c16_s8_cost0.1_kd0.002_init0.5_eprob0.2_resTrue_kc0.05,8.0,16.0,4.0,0.1,0.002,0.5,0.2,0.0024784515,2.608963e-05,0.004956903,13026.26
l_d4_c1_s16_cost0.1_kd0.002_init0.5_eprob0.001_resTrue_kc0.05,16.0,1.0,4.0,0.1,0.002,0.5,0.001,0.08243929,1.33794e-05,0.16487858,42516.33
l_d4_c1_s16_cost0.1_kd0.002_init0.5_eprob0.01_resTrue_kc0.05,16.0,1.0,4.0,0.1,0.002,0.5,0.01,0.48013428,0.000745141,0.96026856,40419.76
l_d4_c1_s16_cost0.1_kd0.002_init0.5_eprob0.05_resTrue_kc0.05,16.0,1.0,4.0,0.1,0.002,0.5,0.05,0.49465176,0.0034053847,0.9893035,35922.62
l_d4_c1_s16_cost0.1_kd0.002_init0.5_eprob0.2_resTrue_kc0.05,16.0,1.0,4.0,0.1,0.002,0.5,0.2,0.49597454,0.008698719,0.9919491,22795.92
l_d4_c1_s1_cost0.1_kd0.002_init0.5_eprob0.001_resTrue_kc0.05,1.0,1.0,4.0,0.1,0.002,0.5,0.001,0.077732705,2.5025138e-05,0.15546541,42589.71
l_d4_c1_s1_cost0.1_kd0.002_init0.5_eprob0.01_resTrue_kc0.05,1.0,1.0,4.0,0.1,0.002,0.5,0.01,0.03476564,0.000111569745,0.06953128,42402.08
l_d4_c1_s1_cost0.1_kd0.002_init0.5_eprob0.05_resTrue_kc0.05,1.0,1.0,4.0,0.1,0.002,0.5,0.05,0.009984542,0.00015519866,0.019969083,42255.72
l_d4_c1_s1_cost0.1_kd0.002_init0.5_eprob0.2_resTrue_kc0.05,1.0,1.0,4.0,0.1,0.002,0.5,0.2,0.0025436364,0.00016077067,0.0050872727,42277.25
l_d4_c1_s2_cost0.1_kd0.002_init0.5_eprob0.001_resTrue_kc0.05,2.0,1.0,4.0,0.1,0.002,0.5,0.001,0.07951221,1.6301427e-05,0.15902442,42503.68
l_d4_c1_s2_cost0.1_kd0.002_init0.5_eprob0.01_resTrue_kc0.05,2.0,1.0,4.0,0.1,0.002,0.5,0.01,0.47803834,0.0009126469,0.9560767,40437.96
l_d4_c1_s2_cost0.1_kd0.002_init0.5_eprob0.05_resTrue_kc0.05,2.0,1.0,4.0,0.1,0.002,0.5,0.05,0.49370912,0.004295372,0.98741823,35908.95
l_d4_c1_s2_cost0.1_kd0.002_init0.5_eprob0.2_resTrue_kc0.05,2.0,1.0,4.0,0.1,0.002,0.5,0.2,0.0026811606,0.00010405009,0.005362321,42085.26
l_d4_c1_s4_cost0.1_kd0.002_init0.5_eprob0.001_resTrue_kc0.05,4.0,1.0,4.0,0.1,0.002,0.5,0.001,0.07815664,1.3161417e-05,0.15631329,42509.64
l_d4_c1_s4_cost0.1_kd0.002_init0.5_eprob0.01_resTrue_kc0.05,4.0,1.0,4.0,0.1,0.002,0.5,0.01,0.478749,0.0007759481,0.957498,40483.13
l_d4_c1_s4_cost0.1_kd0.002_init0.5_eprob0.05_resTrue_kc0.05,4.0,1.0,4.0,0.1,0.002,0.5,0.05,0.49448365,0.0035903372,0.9889673,35911.73
l_d4_c1_s4_cost0.1_kd0.002_init0.5_eprob0.2_resTrue_kc0.05,4.0,1.0,4.0,0.1,0.002,0.5,0.2,0.0026059991,8.737917e-05,0.0052119982,42028.96
l_d4_c1_s8_cost0.1_kd0.002_init0.5_eprob0.001_resTrue_kc0.05,8.0,1.0,4.0,0.1,0.002,0.5,0.001,0.07588673,1.2396453e-05,0.15177345,42489.93
l_d4_c1_s8_cost0.1_kd0.002_init0.5_eprob0.01_resTrue_kc0.05,8.0,1.0,4.0,0.1,0.002,0.5,0.01,0.47828767,0.0007493725,0.95657533,40430.95
l_d4_c1_s8_cost0.1_kd0.002_init0.5_eprob0.05_resTrue_kc0.05,8.0,1.0,4.0,0.1,0.002,0.5,0.05,0.49472165,0.0034365484,0.9894433,35899.76
