Experiment,spite_sigma,comp_sigma,diff_sigma,cost,kd,initial_spite_frequency,spite_expression_prob,average_mean_spite,average_mean_density,average_spite_freq,average_n_individuals
l_d8_c16_s4_cost0.01_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,4.0,16.0,8.0,0.01,0.001,0.02,0.01,0.06472292,3.800569e-05,0.12944584,13004.6
l_d8_c16_s4_cost0.01_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,4.0,16.0,8.0,0.01,0.001,0.02,0.05,0.011941116,3.6971505e-05,0.023882233,13004.54
l_d8_c16_s4_cost0.01_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,4.0,16.0,8.0,0.01,0.001,0.02,0.2,0.0025356356,3.0842188e-05,0.005071271,12993.88
l_d8_c16_s4_cost0.01_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,4.0,16.0,8.0,0.01,0.001,0.25,0.001,0.23494564,1.3794405e-05,0.46989128,13008.42
l_d8_c16_s4_cost0.01_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,4.0,16.0,8.0,0.01,0.001,0.25,0.01,0.06858756,4.073272e-05,0.13717511,13006.21
l_d8_c16_s4_cost0.01_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,4.0,16.0,8.0,0.01,0.001,0.25,0.05,0.010712031,3.1527965e-05,0.021424063,13003.74
l_d8_c16_s4_cost0.01_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,4.0,16.0,8.0,0.01,0.001,0.25,0.2,0.0026065337,3.1595726e-05,0.0052130674,13001.58
l_d8_c16_s4_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,4.0,16.0,8.0,0.1,0.001,0.02,0.001,0.065006725,3.1679883e-06,0.13001345,13009.81
l_d8_c16_s4_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,4.0,16.0,8.0,0.1,0.001,0.02,0.01,0.03723833,2.175143e-05,0.07447666,13001.69
l_d8_c16_s4_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,4.0,16.0,8.0,0.1,0.001,0.02,0.05,0.0095608905,2.811387e-05,0.019121781,13007.21
l_d8_c16_s4_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,4.0,16.0,8.0,0.1,0.001,0.02,0.2,0.0025585496,3.0580282e-05,0.0051170993,13003.41
l_d8_c16_s4_cost0.1_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,4.0,16.0,8.0,0.1,0.001,0.25,0.001,0.0756829,4.5232214e-06,0.1513658,13001.41
l_d8_c16_s4_cost0.1_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,4.0,16.0,8.0,0.1,0.001,0.25,0.01,0.04135847,2.4924195e-05,0.08271694,13002.43
l_d8_c16_s4_cost0.1_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,4.0,16.0,8.0,0.1,0.001,0.25,0.05,0.009997335,3.052705e-05,0.01999467,13012.73
l_d8_c16_s4_cost0.1_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,4.0,16.0,8.0,0.1,0.001,0.25,0.2,0.0024407352,2.7824233e-05,0.0048814705,13008.26
l_d8_c16_s8_cost0.01_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,8.0,16.0,8.0,0.01,0.001,0.02,0.001,0.24970457,1.27326875e-05,0.49940914,13008.71
l_d8_c16_s8_cost0.01_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,8.0,16.0,8.0,0.01,0.001,0.02,0.01,0.08486645,4.2729494e-05,0.1697329,12995.93
l_d8_c16_s8_cost0.01_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,8.0,16.0,8.0,0.01,0.001,0.02,0.05,0.011327569,2.9149222e-05,0.022655139,13005.66
l_d8_c16_s8_cost0.01_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,8.0,16.0,8.0,0.01,0.001,0.02,0.2,0.0025764338,2.7995617e-05,0.0051528676,12998.2
l_d8_c16_s8_cost0.01_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,8.0,16.0,8.0,0.01,0.001,0.25,0.001,0.2261702,1.2015322e-05,0.4523404,13021.09
l_d8_c16_s8_cost0.01_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,8.0,16.0,8.0,0.01,0.001,0.25,0.01,0.4628901,0.00024129752,0.9257802,12975.57
l_d8_c16_s8_cost0.01_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,8.0,16.0,8.0,0.01,0.001,0.25,0.05,0.009846152,2.5495623e-05,0.019692304,13002.13
l_d8_c16_s8_cost0.01_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,8.0,16.0,8.0,0.01,0.001,0.25,0.2,0.0026898903,2.7734304e-05,0.0053797807,13004.06
l_d8_c16_s8_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,8.0,16.0,8.0,0.1,0.001,0.02,0.001,0.07303373,3.5462442e-06,0.14606746,13015.34
l_d8_c16_s8_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,8.0,16.0,8.0,0.1,0.001,0.02,0.01,0.0353061,1.8343446e-05,0.0706122,13008.95
l_d8_c16_s8_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,8.0,16.0,8.0,0.1,0.001,0.02,0.05,0.0112041375,3.0013134e-05,0.022408275,13004.09
l_d8_c16_s8_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,8.0,16.0,8.0,0.1,0.001,0.02,0.2,0.0025051862,2.6074818e-05,0.0050103725,13003.75
l_d8_c16_s8_cost0.1_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,8.0,16.0,8.0,0.1,0.001,0.25,0.001,0.070061475,3.2690127e-06,0.14012295,12999.87
l_d8_c16_s8_cost0.1_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,8.0,16.0,8.0,0.1,0.001,0.25,0.01,0.035909053,1.8786064e-05,0.071818106,13004.88
l_d8_c16_s8_cost0.1_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,8.0,16.0,8.0,0.1,0.001,0.25,0.05,0.009802774,2.4605384e-05,0.019605547,13000.4
l_d8_c16_s8_cost0.1_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,8.0,16.0,8.0,0.1,0.001,0.25,0.2,0.0026069877,2.6129732e-05,0.0052139754,13006.16
l_d8_c2_s16_cost0.01_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,16.0,2.0,8.0,0.01,0.001,0.02,0.001,0.33343,2.6375166e-05,0.66686,20878.94
l_d8_c2_s16_cost0.01_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,16.0,2.0,8.0,0.01,0.001,0.02,0.01,0.48367047,0.00037811042,0.96734095,20387.59
l_d8_c2_s16_cost0.01_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,16.0,2.0,8.0,0.01,0.001,0.02,0.05,0.012285005,4.7367277e-05,0.02457001,20673.28
l_d8_c2_s16_cost0.01_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,16.0,2.0,8.0,0.01,0.001,0.02,0.2,0.0027555316,4.3654516e-05,0.005511063,20701.69
l_d8_c2_s16_cost0.01_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,16.0,2.0,8.0,0.01,0.001,0.25,0.001,0.31632558,2.3988281e-05,0.63265115,20907.74
l_d8_c2_s16_cost0.01_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,16.0,2.0,8.0,0.01,0.001,0.25,0.01,0.48339507,0.00038146082,0.96679014,20410.1
l_d8_c2_s16_cost0.01_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,16.0,2.0,8.0,0.01,0.001,0.25,0.05,0.49523094,0.0017591021,0.9904619,18633.26
l_d8_c2_s16_cost0.01_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,16.0,2.0,8.0,0.01,0.001,0.25,0.2,0.0026887048,4.293677e-05,0.0053774095,20725.12
l_d8_c2_s16_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,16.0,2.0,8.0,0.1,0.001,0.02,0.001,0.07844684,6.4783394e-06,0.15689369,20912.7
l_d8_c2_s16_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,16.0,2.0,8.0,0.1,0.001,0.02,0.01,0.04371088,3.528761e-05,0.08742176,20716.1
l_d8_c2_s16_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,16.0,2.0,8.0,0.1,0.001,0.02,0.05,0.010356732,4.077252e-05,0.020713463,20704.03
l_d8_c2_s16_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,16.0,2.0,8.0,0.1,0.001,0.02,0.2,0.0026312575,4.0920855e-05,0.005262515,20697.13
l_d8_c2_s16_cost0.1_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,16.0,2.0,8.0,0.1,0.001,0.25,0.001,0.080929995,6.1613364e-06,0.16185999,20892.37
l_d8_c2_s16_cost0.1_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,16.0,2.0,8.0,0.1,0.001,0.25,0.01,0.04700858,3.7860227e-05,0.09401716,20720.53
l_d8_c2_s16_cost0.1_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,16.0,2.0,8.0,0.1,0.001,0.25,0.05,0.010223113,3.9713945e-05,0.020446226,20720.89
l_d8_c2_s16_cost0.1_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,16.0,2.0,8.0,0.1,0.001,0.25,0.2,0.002649757,4.077779e-05,0.005299514,20711.99
l_d8_c2_s2_cost0.01_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,2.0,2.0,8.0,0.01,0.001,0.02,0.001,0.2740402,3.165701e-05,0.5480804,20883.38
l_d8_c2_s2_cost0.01_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,2.0,2.0,8.0,0.01,0.001,0.02,0.01,0.4724174,0.00055162533,0.9448348,20402.89
l_d8_c2_s2_cost0.01_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,2.0,2.0,8.0,0.01,0.001,0.02,0.05,0.013070323,7.507904e-05,0.026140645,20685.08
l_d8_c2_s2_cost0.01_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,2.0,2.0,8.0,0.01,0.001,0.02,0.2,0.0030199655,6.724056e-05,0.006039931,20722.04
l_d8_c2_s2_cost0.01_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,2.0,2.0,8.0,0.01,0.001,0.25,0.001,0.28592202,3.438208e-05,0.57184404,20894.91
l_d8_c2_s2_cost0.01_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,2.0,2.0,8.0,0.01,0.001,0.25,0.01,0.47737744,0.00055693986,0.9547549,20385.74
l_d8_c2_s2_cost0.01_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,2.0,2.0,8.0,0.01,0.001,0.25,0.05,0.011103505,6.5094326e-05,0.02220701,20731.1
l_d8_c2_s2_cost0.01_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,2.0,2.0,8.0,0.01,0.001,0.25,0.2,0.0027009984,6.417971e-05,0.005401997,20786.86
l_d8_c2_s2_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,2.0,2.0,8.0,0.1,0.001,0.02,0.001,0.084869005,9.603895e-06,0.16973801,20886.96
l_d8_c2_s2_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,2.0,2.0,8.0,0.1,0.001,0.02,0.01,0.04563832,5.47463e-05,0.09127664,20745.02
l_d8_c2_s2_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,2.0,2.0,8.0,0.1,0.001,0.02,0.05,0.010010919,5.692293e-05,0.020021837,20777.34
l_d8_c2_s2_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,2.0,2.0,8.0,0.1,0.001,0.02,0.2,0.0026603744,6.090777e-05,0.005320749,20754.9
l_d8_c2_s2_cost0.1_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,2.0,2.0,8.0,0.1,0.001,0.25,0.001,0.07958746,9.264111e-06,0.15917492,20893.81
l_d8_c2_s2_cost0.1_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,2.0,2.0,8.0,0.1,0.001,0.25,0.01,0.03760959,4.4460405e-05,0.07521918,20818.09
l_d8_c2_s2_cost0.1_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,2.0,2.0,8.0,0.1,0.001,0.25,0.05,0.009883276,6.1650404e-05,0.019766552,20771.24
l_d8_c2_s2_cost0.1_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,2.0,2.0,8.0,0.1,0.001,0.25,0.2,0.002644883,6.165328e-05,0.005289766,20748.9
l_d8_c2_s32_cost0.01_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,32.0,2.0,8.0,0.01,0.001,0.02,0.001,0.29270273,2.3063116e-05,0.58540547,20900.32
l_d8_c2_s32_cost0.01_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,32.0,2.0,8.0,0.01,0.001,0.02,0.01,0.48285702,0.00037636928,0.96571404,20386.2
l_d8_c2_s32_cost0.01_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,32.0,2.0,8.0,0.01,0.001,0.02,0.05,0.010590277,4.2332988e-05,0.021180553,20705.26
l_d8_c2_s32_cost0.01_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,32.0,2.0,8.0,0.01,0.001,0.02,0.2,0.0026187862,4.1009265e-05,0.0052375724,20693.65
l_d8_c2_s32_cost0.01_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,32.0,2.0,8.0,0.01,0.001,0.25,0.001,0.32132548,2.6233094e-05,0.64265096,20876.37
l_d8_c2_s32_cost0.01_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,32.0,2.0,8.0,0.01,0.001,0.25,0.01,0.48224807,0.0003717478,0.96449614,20391.53
l_d8_c2_s32_cost0.01_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,32.0,2.0,8.0,0.01,0.001,0.25,0.05,0.49534497,0.001762823,0.99068993,18585.38
l_d8_c2_s32_cost0.01_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,32.0,2.0,8.0,0.01,0.001,0.25,0.2,0.002677755,4.3399188e-05,0.00535551,20666.07
l_d8_c2_s32_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,32.0,2.0,8.0,0.1,0.001,0.02,0.001,0.07630883,6.023414e-06,0.15261766,20923.23
l_d8_c2_s32_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,32.0,2.0,8.0,0.1,0.001,0.02,0.01,0.049584817,3.8101745e-05,0.099169634,20731.56
l_d8_c2_s32_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,32.0,2.0,8.0,0.1,0.001,0.02,0.05,0.010286581,4.126186e-05,0.020573162,20734.21
l_d8_c2_s32_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,32.0,2.0,8.0,0.1,0.001,0.02,0.2,0.0026608906,4.1226904e-05,0.005321781,20717.42
l_d8_c2_s32_cost0.1_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,32.0,2.0,8.0,0.1,0.001,0.25,0.001,0.08194805,6.712355e-06,0.1638961,20898.15
l_d8_c2_s32_cost0.1_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,32.0,2.0,8.0,0.1,0.001,0.25,0.01,0.04223129,3.3256005e-05,0.08446258,20742.49
l_d8_c2_s32_cost0.1_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,32.0,2.0,8.0,0.1,0.001,0.25,0.05,0.011587587,4.5759298e-05,0.023175174,20690.39
l_d8_c2_s32_cost0.1_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,32.0,2.0,8.0,0.1,0.001,0.25,0.2,0.0025338444,4.0738458e-05,0.005067689,20706.59
l_d8_c2_s4_cost0.01_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,4.0,2.0,8.0,0.01,0.001,0.02,0.001,0.31552044,2.924115e-05,0.6310409,20872.07
l_d8_c2_s4_cost0.01_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,4.0,2.0,8.0,0.01,0.001,0.02,0.01,0.48260456,0.00041822667,0.9652091,20359.07
l_d8_c2_s4_cost0.01_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,4.0,2.0,8.0,0.01,0.001,0.02,0.05,0.011709052,4.9947623e-05,0.023418104,20667.22
l_d8_c2_s4_cost0.01_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,4.0,2.0,8.0,0.01,0.001,0.02,0.2,0.0026658408,4.810668e-05,0.0053316816,20699.26
l_d8_c2_s4_cost0.01_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,4.0,2.0,8.0,0.01,0.001,0.25,0.001,0.32815212,2.9861838e-05,0.65630424,20884.88
l_d8_c2_s4_cost0.01_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,4.0,2.0,8.0,0.01,0.001,0.25,0.01,0.4814559,0.0004161874,0.9629118,20372.96
l_d8_c2_s4_cost0.01_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,4.0,2.0,8.0,0.01,0.001,0.25,0.05,0.49509335,0.0019865846,0.9901867,18558.72
l_d8_c2_s4_cost0.01_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,4.0,2.0,8.0,0.01,0.001,0.25,0.2,0.0027823523,4.81306e-05,0.0055647045,20707.54
l_d8_c2_s4_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,4.0,2.0,8.0,0.1,0.001,0.02,0.001,0.08035848,6.940796e-06,0.16071697,20878.03
l_d8_c2_s4_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,4.0,2.0,8.0,0.1,0.001,0.02,0.01,0.04162531,3.667133e-05,0.08325062,20756.47
l_d8_c2_s4_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,4.0,2.0,8.0,0.1,0.001,0.02,0.05,0.010410291,4.585191e-05,0.020820582,20752.81
l_d8_c2_s4_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,4.0,2.0,8.0,0.1,0.001,0.02,0.2,0.0026735726,4.662863e-05,0.0053471453,20702.58
l_d8_c2_s4_cost0.1_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,4.0,2.0,8.0,0.1,0.001,0.25,0.001,0.07855845,7.4818886e-06,0.1571169,20898.35
l_d8_c2_s4_cost0.1_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,4.0,2.0,8.0,0.1,0.001,0.25,0.01,0.042391248,3.727319e-05,0.084782496,20759.19
l_d8_c2_s4_cost0.1_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,4.0,2.0,8.0,0.1,0.001,0.25,0.05,0.49466932,0.001946941,0.98933864,18246.0
l_d8_c2_s4_cost0.1_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,4.0,2.0,8.0,0.1,0.001,0.25,0.2,0.0026713512,4.7332967e-05,0.0053427024,20699.59
l_d8_c2_s8_cost0.01_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,8.0,2.0,8.0,0.01,0.001,0.02,0.001,0.30457658,2.4388944e-05,0.60915315,20867.45
l_d8_c2_s8_cost0.01_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,8.0,2.0,8.0,0.01,0.001,0.02,0.01,0.48347053,0.00038454268,0.96694106,20400.92
l_d8_c2_s8_cost0.01_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,8.0,2.0,8.0,0.01,0.001,0.02,0.05,0.011579057,4.58265e-05,0.023158114,20683.38
l_d8_c2_s8_cost0.01_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,8.0,2.0,8.0,0.01,0.001,0.02,0.2,0.0026175156,4.2067855e-05,0.0052350312,20694.66
l_d8_c2_s8_cost0.01_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,8.0,2.0,8.0,0.01,0.001,0.25,0.001,0.3122797,2.4639483e-05,0.6245594,20878.86
l_d8_c2_s8_cost0.01_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,8.0,2.0,8.0,0.01,0.001,0.25,0.01,0.48421657,0.0003865675,0.96843314,20389.32
l_d8_c2_s8_cost0.01_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,8.0,2.0,8.0,0.01,0.001,0.25,0.05,0.4949671,0.0018017185,0.9899342,18605.03
l_d8_c2_s8_cost0.01_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,8.0,2.0,8.0,0.01,0.001,0.25,0.2,0.002840084,4.5976565e-05,0.005680168,20690.55
l_d8_c2_s8_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,8.0,2.0,8.0,0.1,0.001,0.02,0.001,0.07785874,6.5399254e-06,0.15571748,20906.34
l_d8_c2_s8_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,8.0,2.0,8.0,0.1,0.001,0.02,0.01,0.04563802,3.6509024e-05,0.09127604,20745.27
l_d8_c2_s8_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,8.0,2.0,8.0,0.1,0.001,0.02,0.05,0.011059,4.4432396e-05,0.022118,20680.22
l_d8_c2_s8_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,8.0,2.0,8.0,0.1,0.001,0.02,0.2,0.0026693097,4.2785778e-05,0.0053386195,20722.49
l_d8_c2_s8_cost0.1_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,8.0,2.0,8.0,0.1,0.001,0.25,0.001,0.07909014,6.735013e-06,0.15818028,20858.62
l_d8_c2_s8_cost0.1_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,8.0,2.0,8.0,0.1,0.001,0.25,0.01,0.041817352,3.3297154e-05,0.083634704,20772.36
l_d8_c2_s8_cost0.1_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,8.0,2.0,8.0,0.1,0.001,0.25,0.05,0.010822104,4.414832e-05,0.021644209,20716.04
l_d8_c2_s8_cost0.1_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,8.0,2.0,8.0,0.1,0.001,0.25,0.2,0.0026181105,4.2798813e-05,0.005236221,20697.02
l_d8_c32_s16_cost0.01_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,16.0,32.0,8.0,0.01,0.001,0.02,0.001,0.23516743,1.2280191e-05,0.47033486,12962.14
l_d8_c32_s16_cost0.01_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,16.0,32.0,8.0,0.01,0.001,0.02,0.01,0.074553475,3.5957182e-05,0.14910695,12956.63
l_d8_c32_s16_cost0.01_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,16.0,32.0,8.0,0.01,0.001,0.02,0.05,0.011681191,2.8924274e-05,0.023362381,12956.42
l_d8_c32_s16_cost0.01_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,16.0,32.0,8.0,0.01,0.001,0.02,0.2,0.0025496322,2.5227291e-05,0.0050992644,12956.89
l_d8_c32_s16_cost0.01_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,16.0,32.0,8.0,0.01,0.001,0.25,0.001,0.25860012,1.1842757e-05,0.51720023,12970.52
l_d8_c32_s16_cost0.01_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,16.0,32.0,8.0,0.01,0.001,0.25,0.01,0.07524425,3.822533e-05,0.1504885,12953.26
l_d8_c32_s16_cost0.01_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,16.0,32.0,8.0,0.01,0.001,0.25,0.05,0.009658557,2.5448606e-05,0.019317115,12955.24
l_d8_c32_s16_cost0.01_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,16.0,32.0,8.0,0.01,0.001,0.25,0.2,0.0027908452,2.7541244e-05,0.0055816905,12959.78
l_d8_c32_s16_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,16.0,32.0,8.0,0.1,0.001,0.02,0.001,0.06870158,3.3283868e-06,0.13740316,12961.54
l_d8_c32_s16_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,16.0,32.0,8.0,0.1,0.001,0.02,0.01,0.035844997,1.7991553e-05,0.07168999,12954.39
l_d8_c32_s16_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,16.0,32.0,8.0,0.1,0.001,0.02,0.05,0.009708617,2.4736453e-05,0.019417234,12951.71
l_d8_c32_s16_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,16.0,32.0,8.0,0.1,0.001,0.02,0.2,0.0025290109,2.5609648e-05,0.0050580218,12951.07
l_d8_c32_s16_cost0.1_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,16.0,32.0,8.0,0.1,0.001,0.25,0.001,0.082322195,4.1517774e-06,0.16464439,12946.24
l_d8_c32_s16_cost0.1_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,16.0,32.0,8.0,0.1,0.001,0.25,0.01,0.034351032,1.6457521e-05,0.068702064,12952.96
l_d8_c32_s16_cost0.1_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,16.0,32.0,8.0,0.1,0.001,0.25,0.05,0.00985471,2.4440069e-05,0.01970942,12952.63
l_d8_c32_s16_cost0.1_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,16.0,32.0,8.0,0.1,0.001,0.25,0.2,0.0025682033,2.5660345e-05,0.0051364065,12952.1
l_d8_c32_s2_cost0.01_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,2.0,32.0,8.0,0.01,0.001,0.02,0.001,0.21208292,1.9794956e-05,0.42416584,12968.29
l_d8_c32_s2_cost0.01_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,2.0,32.0,8.0,0.01,0.001,0.02,0.01,0.057325605,5.1590778e-05,0.11465121,12946.96
l_d8_c32_s2_cost0.01_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,2.0,32.0,8.0,0.01,0.001,0.02,0.05,0.010086515,4.4838558e-05,0.02017303,12956.98
l_d8_c32_s2_cost0.01_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,2.0,32.0,8.0,0.01,0.001,0.02,0.2,0.002675161,4.7659672e-05,0.005350322,12962.02
l_d8_c32_s2_cost0.01_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,2.0,32.0,8.0,0.01,0.001,0.25,0.001,0.21540335,1.886155e-05,0.4308067,12961.37
l_d8_c32_s2_cost0.01_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,2.0,32.0,8.0,0.01,0.001,0.25,0.01,0.06509941,5.767122e-05,0.13019882,12960.48
l_d8_c32_s2_cost0.01_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,2.0,32.0,8.0,0.01,0.001,0.25,0.05,0.010512424,4.6582023e-05,0.021024847,12953.1
l_d8_c32_s2_cost0.01_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,2.0,32.0,8.0,0.01,0.001,0.25,0.2,0.002798237,5.0282848e-05,0.005596474,12954.27
l_d8_c32_s2_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,2.0,32.0,8.0,0.1,0.001,0.02,0.001,0.074080475,7.575503e-06,0.14816095,12958.41
l_d8_c32_s2_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,2.0,32.0,8.0,0.1,0.001,0.02,0.01,0.030266713,2.6785743e-05,0.060533427,12951.16
l_d8_c32_s2_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,2.0,32.0,8.0,0.1,0.001,0.02,0.05,0.009349128,4.1370895e-05,0.018698256,12964.39
l_d8_c32_s2_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,2.0,32.0,8.0,0.1,0.001,0.02,0.2,0.002598329,4.5898658e-05,0.005196658,12956.61
