Experiment,spite_sigma,comp_sigma,diff_sigma,cost,kd,initial_spite_frequency,spite_expression_prob,average_mean_spite,average_mean_density,average_spite_freq,average_n_individuals
l_d16_c16_s16_cost0.1_kd0.001_init0.5_eprob0.001_resTrue_kc0.25,16.0,16.0,16.0,0.1,0.001,0.5,0.001,0.42491218,0.00010602545,0.84982437,64346.61
l_d16_c16_s16_cost0.1_kd0.001_init0.5_eprob0.01_resTrue_kc0.25,16.0,16.0,16.0,0.1,0.001,0.5,0.01,0.49548697,0.0012141627,0.99097395,64112.16
l_d16_c16_s16_cost0.1_kd0.001_init0.5_eprob0.05_resTrue_kc0.25,16.0,16.0,16.0,0.1,0.001,0.5,0.05,0.49886245,0.0060078595,0.9977249,62924.32
l_d16_c16_s16_cost0.1_kd0.001_init0.5_eprob0.2_resTrue_kc0.25,16.0,16.0,16.0,0.1,0.001,0.5,0.2,0.49857658,0.020339021,0.99715316,53202.56
l_d16_c16_s16_cost0.1_kd0.005_init0.5_eprob0.001_resTrue_kc0.25,16.0,16.0,16.0,0.1,0.005,0.5,0.001,0.071285196,1.7386763e-05,0.14257039,64710.71
l_d16_c16_s16_cost0.1_kd0.005_init0.5_eprob0.01_resTrue_kc0.25,16.0,16.0,16.0,0.1,0.005,0.5,0.01,0.035833944,8.7825785e-05,0.07166789,64709.15
l_d16_c16_s16_cost0.1_kd0.005_init0.5_eprob0.05_resTrue_kc0.25,16.0,16.0,16.0,0.1,0.005,0.5,0.05,0.49033028,0.0059214556,0.98066056,62910.12
l_d16_c16_s16_cost0.1_kd0.005_init0.5_eprob0.2_resTrue_kc0.25,16.0,16.0,16.0,0.1,0.005,0.5,0.2,0.0025980296,0.00012889908,0.005196059,64696.58
l_d16_c16_s32_cost0.1_kd0.001_init0.5_eprob0.001_resTrue_kc0.25,32.0,16.0,16.0,0.1,0.001,0.5,0.001,0.41249356,9.730893e-05,0.8249871,64363.36
l_d16_c16_s32_cost0.1_kd0.001_init0.5_eprob0.01_resTrue_kc0.25,32.0,16.0,16.0,0.1,0.001,0.5,0.01,0.49556863,0.0012113497,0.99113727,64083.03
l_d16_c16_s32_cost0.1_kd0.001_init0.5_eprob0.05_resTrue_kc0.25,32.0,16.0,16.0,0.1,0.001,0.5,0.05,0.49883378,0.006001314,0.99766755,62890.39
l_d16_c16_s32_cost0.1_kd0.001_init0.5_eprob0.2_resTrue_kc0.25,32.0,16.0,16.0,0.1,0.001,0.5,0.2,0.49858674,0.020222586,0.9971735,53155.04
l_d16_c16_s32_cost0.1_kd0.005_init0.5_eprob0.001_resTrue_kc0.25,32.0,16.0,16.0,0.1,0.005,0.5,0.001,0.07641385,1.9375708e-05,0.1528277,64699.61
l_d16_c16_s32_cost0.1_kd0.005_init0.5_eprob0.01_resTrue_kc0.25,32.0,16.0,16.0,0.1,0.005,0.5,0.01,0.036235396,9.141685e-05,0.07247079,64709.1
l_d16_c16_s32_cost0.1_kd0.005_init0.5_eprob0.05_resTrue_kc0.25,32.0,16.0,16.0,0.1,0.005,0.5,0.05,0.49041364,0.0058846045,0.9808273,62907.06
l_d16_c16_s32_cost0.1_kd0.005_init0.5_eprob0.2_resTrue_kc0.25,32.0,16.0,16.0,0.1,0.005,0.5,0.2,0.002645224,0.00012836559,0.005290448,64711.6
l_d16_c16_s4_cost0.1_kd0.001_init0.5_eprob0.001_resTrue_kc0.25,4.0,16.0,16.0,0.1,0.001,0.5,0.001,0.42098874,0.00010797933,0.8419775,64348.78
l_d16_c16_s4_cost0.1_kd0.001_init0.5_eprob0.01_resTrue_kc0.25,4.0,16.0,16.0,0.1,0.001,0.5,0.01,0.4952574,0.0012506322,0.9905148,64095.18
l_d16_c16_s4_cost0.1_kd0.001_init0.5_eprob0.05_resTrue_kc0.25,4.0,16.0,16.0,0.1,0.001,0.5,0.05,0.4987319,0.0062325555,0.9974638,62912.16
l_d16_c16_s4_cost0.1_kd0.001_init0.5_eprob0.2_resTrue_kc0.25,4.0,16.0,16.0,0.1,0.001,0.5,0.2,0.498559,0.02119674,0.997118,53202.39
l_d16_c16_s4_cost0.1_kd0.005_init0.5_eprob0.001_resTrue_kc0.25,4.0,16.0,16.0,0.1,0.005,0.5,0.001,0.07036654,1.7109624e-05,0.14073308,64684.37
l_d16_c16_s4_cost0.1_kd0.005_init0.5_eprob0.01_resTrue_kc0.25,4.0,16.0,16.0,0.1,0.005,0.5,0.01,0.036783352,9.3210714e-05,0.073566705,64676.87
l_d16_c16_s4_cost0.1_kd0.005_init0.5_eprob0.05_resTrue_kc0.25,4.0,16.0,16.0,0.1,0.005,0.5,0.05,0.49078736,0.006115922,0.9815747,62938.31
l_d16_c16_s4_cost0.1_kd0.005_init0.5_eprob0.2_resTrue_kc0.25,4.0,16.0,16.0,0.1,0.005,0.5,0.2,0.0024905887,0.0001288185,0.0049811774,64709.5
l_d16_c16_s64_cost0.1_kd0.001_init0.5_eprob0.001_resTrue_kc0.25,64.0,16.0,16.0,0.1,0.001,0.5,0.001,0.4220393,0.000103060054,0.8440786,64365.31
l_d16_c16_s64_cost0.1_kd0.001_init0.5_eprob0.01_resTrue_kc0.25,64.0,16.0,16.0,0.1,0.001,0.5,0.01,0.49539828,0.001209236,0.99079657,64090.7
l_d16_c16_s64_cost0.1_kd0.001_init0.5_eprob0.05_resTrue_kc0.25,64.0,16.0,16.0,0.1,0.001,0.5,0.05,0.4988601,0.006000615,0.9977202,62932.24
l_d16_c16_s64_cost0.1_kd0.001_init0.5_eprob0.2_resTrue_kc0.25,64.0,16.0,16.0,0.1,0.001,0.5,0.2,0.4985636,0.020223223,0.9971272,53181.89
l_d16_c16_s64_cost0.1_kd0.005_init0.5_eprob0.001_resTrue_kc0.25,64.0,16.0,16.0,0.1,0.005,0.5,0.001,0.07062453,1.6536815e-05,0.14124906,64716.15
l_d16_c16_s64_cost0.1_kd0.005_init0.5_eprob0.01_resTrue_kc0.25,64.0,16.0,16.0,0.1,0.005,0.5,0.01,0.03627234,9.065558e-05,0.07254468,64701.98
l_d16_c16_s64_cost0.1_kd0.005_init0.5_eprob0.05_resTrue_kc0.25,64.0,16.0,16.0,0.1,0.005,0.5,0.05,0.49067432,0.00587665,0.98134863,62928.36
l_d16_c16_s64_cost0.1_kd0.005_init0.5_eprob0.2_resTrue_kc0.25,64.0,16.0,16.0,0.1,0.005,0.5,0.2,0.0024700721,0.00012267442,0.0049401443,64700.33
l_d16_c16_s8_cost0.1_kd0.001_init0.5_eprob0.001_resTrue_kc0.25,8.0,16.0,16.0,0.1,0.001,0.5,0.001,0.42193803,0.0001025486,0.84387606,64360.89
l_d16_c16_s8_cost0.1_kd0.001_init0.5_eprob0.01_resTrue_kc0.25,8.0,16.0,16.0,0.1,0.001,0.5,0.01,0.49531463,0.0012301444,0.99062926,64092.4
l_d16_c16_s8_cost0.1_kd0.001_init0.5_eprob0.05_resTrue_kc0.25,8.0,16.0,16.0,0.1,0.001,0.5,0.05,0.49886477,0.0060263723,0.99772954,62940.36
l_d16_c16_s8_cost0.1_kd0.001_init0.5_eprob0.2_resTrue_kc0.25,8.0,16.0,16.0,0.1,0.001,0.5,0.2,0.49855128,0.020473566,0.99710256,53159.28
l_d16_c16_s8_cost0.1_kd0.005_init0.5_eprob0.001_resTrue_kc0.25,8.0,16.0,16.0,0.1,0.005,0.5,0.001,0.06919851,1.7096674e-05,0.13839702,64707.66
l_d16_c16_s8_cost0.1_kd0.005_init0.5_eprob0.01_resTrue_kc0.25,8.0,16.0,16.0,0.1,0.005,0.5,0.01,0.037919525,9.361967e-05,0.07583905,64687.02
l_d16_c16_s8_cost0.1_kd0.005_init0.5_eprob0.05_resTrue_kc0.25,8.0,16.0,16.0,0.1,0.005,0.5,0.05,0.4906187,0.0059625916,0.9812374,62899.03
l_d16_c16_s8_cost0.1_kd0.005_init0.5_eprob0.2_resTrue_kc0.25,8.0,16.0,16.0,0.1,0.005,0.5,0.2,0.0025622714,0.00012508809,0.005124543,64705.24
l_d16_c32_s16_cost0.1_kd0.001_init0.5_eprob0.001_resTrue_kc0.25,16.0,32.0,16.0,0.1,0.001,0.5,0.001,0.42037007,0.000103802224,0.84074014,64327.21
l_d16_c32_s16_cost0.1_kd0.001_init0.5_eprob0.01_resTrue_kc0.25,16.0,32.0,16.0,0.1,0.001,0.5,0.01,0.49541312,0.001220636,0.99082625,64081.87
l_d16_c32_s16_cost0.1_kd0.001_init0.5_eprob0.05_resTrue_kc0.25,16.0,32.0,16.0,0.1,0.001,0.5,0.05,0.49887046,0.006001559,0.9977409,62919.78
l_d16_c32_s16_cost0.1_kd0.001_init0.5_eprob0.2_resTrue_kc0.25,16.0,32.0,16.0,0.1,0.001,0.5,0.2,0.49858978,0.020311406,0.99717957,53202.18
l_d16_c32_s16_cost0.1_kd0.005_init0.5_eprob0.001_resTrue_kc0.25,16.0,32.0,16.0,0.1,0.005,0.5,0.001,0.072111666,1.7190121e-05,0.14422333,64687.21
l_d16_c32_s16_cost0.1_kd0.005_init0.5_eprob0.01_resTrue_kc0.25,16.0,32.0,16.0,0.1,0.005,0.5,0.01,0.035485566,8.8019355e-05,0.07097113,64687.26
l_d16_c32_s16_cost0.1_kd0.005_init0.5_eprob0.05_resTrue_kc0.25,16.0,32.0,16.0,0.1,0.005,0.5,0.05,0.49100274,0.005906689,0.9820055,62899.94
l_d16_c32_s16_cost0.1_kd0.005_init0.5_eprob0.2_resTrue_kc0.25,16.0,32.0,16.0,0.1,0.005,0.5,0.2,0.0025551892,0.000125569,0.0051103784,64684.43
l_d16_c32_s32_cost0.1_kd0.001_init0.5_eprob0.001_resTrue_kc0.25,32.0,32.0,16.0,0.1,0.001,0.5,0.001,0.42674133,0.00010292192,0.85348266,64335.0
l_d16_c32_s32_cost0.1_kd0.001_init0.5_eprob0.01_resTrue_kc0.25,32.0,32.0,16.0,0.1,0.001,0.5,0.01,0.49542916,0.0012063989,0.9908583,64065.29
l_d16_c32_s32_cost0.1_kd0.001_init0.5_eprob0.05_resTrue_kc0.25,32.0,32.0,16.0,0.1,0.001,0.5,0.05,0.4988511,0.005992751,0.9977022,62892.39
l_d16_c32_s32_cost0.1_kd0.001_init0.5_eprob0.2_resTrue_kc0.25,32.0,32.0,16.0,0.1,0.001,0.5,0.2,0.4985635,0.020245587,0.997127,53149.67
l_d16_c32_s32_cost0.1_kd0.005_init0.5_eprob0.001_resTrue_kc0.25,32.0,32.0,16.0,0.1,0.005,0.5,0.001,0.07567389,1.9399375e-05,0.15134779,64675.07
l_d16_c32_s32_cost0.1_kd0.005_init0.5_eprob0.01_resTrue_kc0.25,32.0,32.0,16.0,0.1,0.005,0.5,0.01,0.035714366,9.010886e-05,0.07142873,64678.6
l_d16_c32_s32_cost0.1_kd0.005_init0.5_eprob0.05_resTrue_kc0.25,32.0,32.0,16.0,0.1,0.005,0.5,0.05,0.490682,0.0058783973,0.981364,62884.92
l_d16_c32_s32_cost0.1_kd0.005_init0.5_eprob0.2_resTrue_kc0.25,32.0,32.0,16.0,0.1,0.005,0.5,0.2,0.0025681353,0.00012596777,0.0051362705,64658.34
l_d16_c32_s4_cost0.1_kd0.001_init0.5_eprob0.001_resTrue_kc0.25,4.0,32.0,16.0,0.1,0.001,0.5,0.001,0.42392877,0.00010745047,0.84785753,64331.92
l_d16_c32_s4_cost0.1_kd0.001_init0.5_eprob0.01_resTrue_kc0.25,4.0,32.0,16.0,0.1,0.001,0.5,0.01,0.4954951,0.0012655038,0.9909902,64076.38
l_d16_c32_s4_cost0.1_kd0.001_init0.5_eprob0.05_resTrue_kc0.25,4.0,32.0,16.0,0.1,0.001,0.5,0.05,0.49869236,0.00621636,0.9973847,62895.83
l_d16_c32_s4_cost0.1_kd0.001_init0.5_eprob0.2_resTrue_kc0.25,4.0,32.0,16.0,0.1,0.001,0.5,0.2,0.49855283,0.021253359,0.99710566,53123.66
l_d16_c32_s4_cost0.1_kd0.005_init0.5_eprob0.001_resTrue_kc0.25,4.0,32.0,16.0,0.1,0.005,0.5,0.001,0.075209066,1.8548291e-05,0.15041813,64673.63
l_d16_c32_s4_cost0.1_kd0.005_init0.5_eprob0.01_resTrue_kc0.25,4.0,32.0,16.0,0.1,0.005,0.5,0.01,0.03703512,9.384228e-05,0.07407024,64667.71
l_d16_c32_s4_cost0.1_kd0.005_init0.5_eprob0.05_resTrue_kc0.25,4.0,32.0,16.0,0.1,0.005,0.5,0.05,0.4906299,0.006123872,0.9812598,62892.77
l_d16_c32_s4_cost0.1_kd0.005_init0.5_eprob0.2_resTrue_kc0.25,4.0,32.0,16.0,0.1,0.005,0.5,0.2,0.00261044,0.00013478118,0.00522088,64675.71
l_d16_c32_s64_cost0.1_kd0.001_init0.5_eprob0.001_resTrue_kc0.25,64.0,32.0,16.0,0.1,0.001,0.5,0.001,0.42091474,0.00010362669,0.8418295,64329.68
l_d16_c32_s64_cost0.1_kd0.001_init0.5_eprob0.01_resTrue_kc0.25,64.0,32.0,16.0,0.1,0.001,0.5,0.01,0.49551374,0.0012026858,0.9910275,64067.39
l_d16_c32_s64_cost0.1_kd0.001_init0.5_eprob0.05_resTrue_kc0.25,64.0,32.0,16.0,0.1,0.001,0.5,0.05,0.49887812,0.0059706056,0.99775624,62905.81
l_d16_c32_s64_cost0.1_kd0.001_init0.5_eprob0.2_resTrue_kc0.25,64.0,32.0,16.0,0.1,0.001,0.5,0.2,0.4985733,0.02025009,0.9971466,53237.6
l_d16_c32_s64_cost0.1_kd0.005_init0.5_eprob0.001_resTrue_kc0.25,64.0,32.0,16.0,0.1,0.005,0.5,0.001,0.07290387,1.7489503e-05,0.14580774,64675.46
l_d16_c32_s64_cost0.1_kd0.005_init0.5_eprob0.01_resTrue_kc0.25,64.0,32.0,16.0,0.1,0.005,0.5,0.01,0.034875866,8.5397034e-05,0.06975173,64664.3
l_d16_c32_s64_cost0.1_kd0.005_init0.5_eprob0.05_resTrue_kc0.25,64.0,32.0,16.0,0.1,0.005,0.5,0.05,0.49065468,0.00588479,0.98130935,62929.24
l_d16_c32_s64_cost0.1_kd0.005_init0.5_eprob0.2_resTrue_kc0.25,64.0,32.0,16.0,0.1,0.005,0.5,0.2,0.0026195457,0.00013098241,0.0052390913,64675.16
l_d16_c32_s8_cost0.1_kd0.001_init0.5_eprob0.001_resTrue_kc0.25,8.0,32.0,16.0,0.1,0.001,0.5,0.001,0.41809246,0.00010244372,0.8361849,64354.02
l_d16_c32_s8_cost0.1_kd0.001_init0.5_eprob0.01_resTrue_kc0.25,8.0,32.0,16.0,0.1,0.001,0.5,0.01,0.49550292,0.0012208254,0.99100584,64086.15
l_d16_c32_s8_cost0.1_kd0.001_init0.5_eprob0.05_resTrue_kc0.25,8.0,32.0,16.0,0.1,0.001,0.5,0.05,0.49884158,0.0060369144,0.99768317,62904.78
l_d16_c32_s8_cost0.1_kd0.001_init0.5_eprob0.2_resTrue_kc0.25,8.0,32.0,16.0,0.1,0.001,0.5,0.2,0.49858192,0.020505814,0.99716383,53204.64
l_d16_c32_s8_cost0.1_kd0.005_init0.5_eprob0.001_resTrue_kc0.25,8.0,32.0,16.0,0.1,0.005,0.5,0.001,0.07368149,1.8658804e-05,0.14736298,64673.23
l_d16_c32_s8_cost0.1_kd0.005_init0.5_eprob0.01_resTrue_kc0.25,8.0,32.0,16.0,0.1,0.005,0.5,0.01,0.036217112,9.061187e-05,0.072434224,64660.98
l_d16_c32_s8_cost0.1_kd0.005_init0.5_eprob0.05_resTrue_kc0.25,8.0,32.0,16.0,0.1,0.005,0.5,0.05,0.49048218,0.0059582056,0.98096436,62903.08
l_d16_c32_s8_cost0.1_kd0.005_init0.5_eprob0.2_resTrue_kc0.25,8.0,32.0,16.0,0.1,0.005,0.5,0.2,0.0025785703,0.0001291736,0.0051571405,64698.55
l_d16_c4_s16_cost0.1_kd0.001_init0.5_eprob0.001_resTrue_kc0.25,16.0,4.0,16.0,0.1,0.001,0.5,0.001,0.424765,0.00010653313,0.84953,65647.59
l_d16_c4_s16_cost0.1_kd0.001_init0.5_eprob0.01_resTrue_kc0.25,16.0,4.0,16.0,0.1,0.001,0.5,0.01,0.49552754,0.0012301409,0.9910551,65176.16
l_d16_c4_s16_cost0.1_kd0.001_init0.5_eprob0.05_resTrue_kc0.25,16.0,4.0,16.0,0.1,0.001,0.5,0.05,0.49887928,0.0060347514,0.99775857,63361.83
l_d16_c4_s16_cost0.1_kd0.001_init0.5_eprob0.2_resTrue_kc0.25,16.0,4.0,16.0,0.1,0.001,0.5,0.2,0.49855107,0.020250775,0.99710214,53129.65
l_d16_c4_s16_cost0.1_kd0.005_init0.5_eprob0.001_resTrue_kc0.25,16.0,4.0,16.0,0.1,0.005,0.5,0.001,0.07590186,2.0298417e-05,0.15180372,66126.47
l_d16_c4_s16_cost0.1_kd0.005_init0.5_eprob0.01_resTrue_kc0.25,16.0,4.0,16.0,0.1,0.005,0.5,0.01,0.038564064,9.664749e-05,0.07712813,66079.88
l_d16_c4_s16_cost0.1_kd0.005_init0.5_eprob0.05_resTrue_kc0.25,16.0,4.0,16.0,0.1,0.005,0.5,0.05,0.4905402,0.0059324093,0.9810804,63365.24
l_d16_c4_s16_cost0.1_kd0.005_init0.5_eprob0.2_resTrue_kc0.25,16.0,4.0,16.0,0.1,0.005,0.5,0.2,0.0025063625,0.00012911604,0.005012725,66077.67
l_d16_c4_s32_cost0.1_kd0.001_init0.5_eprob0.001_resTrue_kc0.25,32.0,4.0,16.0,0.1,0.001,0.5,0.001,0.4201583,0.000104590494,0.8403166,65624.32
l_d16_c4_s32_cost0.1_kd0.001_init0.5_eprob0.01_resTrue_kc0.25,32.0,4.0,16.0,0.1,0.001,0.5,0.01,0.49537417,0.0012257912,0.99074835,65166.48
l_d16_c4_s32_cost0.1_kd0.001_init0.5_eprob0.05_resTrue_kc0.25,32.0,4.0,16.0,0.1,0.001,0.5,0.05,0.49886948,0.0060330136,0.99773896,63369.34
l_d16_c4_s32_cost0.1_kd0.001_init0.5_eprob0.2_resTrue_kc0.25,32.0,4.0,16.0,0.1,0.001,0.5,0.2,0.4985635,0.020229068,0.997127,53147.11
l_d16_c4_s32_cost0.1_kd0.005_init0.5_eprob0.001_resTrue_kc0.25,32.0,4.0,16.0,0.1,0.005,0.5,0.001,0.07822488,1.9360428e-05,0.15644976,66138.66
l_d16_c4_s32_cost0.1_kd0.005_init0.5_eprob0.01_resTrue_kc0.25,32.0,4.0,16.0,0.1,0.005,0.5,0.01,0.036820963,9.1913564e-05,0.073641926,66075.93
l_d16_c4_s32_cost0.1_kd0.005_init0.5_eprob0.05_resTrue_kc0.25,32.0,4.0,16.0,0.1,0.005,0.5,0.05,0.49080646,0.0059412504,0.9816129,63344.61
l_d16_c4_s32_cost0.1_kd0.005_init0.5_eprob0.2_resTrue_kc0.25,32.0,4.0,16.0,0.1,0.005,0.5,0.2,0.002606031,0.0001308461,0.005212062,66063.89
l_d16_c4_s4_cost0.1_kd0.001_init0.5_eprob0.001_resTrue_kc0.25,4.0,4.0,16.0,0.1,0.001,0.5,0.001,0.43015277,0.000113268055,0.86030555,65621.87
l_d16_c4_s4_cost0.1_kd0.001_init0.5_eprob0.01_resTrue_kc0.25,4.0,4.0,16.0,0.1,0.001,0.5,0.01,0.4954998,0.0012699555,0.9909996,65164.26
l_d16_c4_s4_cost0.1_kd0.001_init0.5_eprob0.05_resTrue_kc0.25,4.0,4.0,16.0,0.1,0.001,0.5,0.05,0.49872047,0.006235338,0.99744093,63390.92
l_d16_c4_s4_cost0.1_kd0.001_init0.5_eprob0.2_resTrue_kc0.25,4.0,4.0,16.0,0.1,0.001,0.5,0.2,0.49857157,0.02120741,0.99714315,53124.13
l_d16_c4_s4_cost0.1_kd0.005_init0.5_eprob0.001_resTrue_kc0.25,4.0,4.0,16.0,0.1,0.005,0.5,0.001,0.080922805,2.188979e-05,0.16184561,66119.3
l_d16_c4_s4_cost0.1_kd0.005_init0.5_eprob0.01_resTrue_kc0.25,4.0,4.0,16.0,0.1,0.005,0.5,0.01,0.035849664,9.5357886e-05,0.07169933,66087.11
l_d16_c4_s4_cost0.1_kd0.005_init0.5_eprob0.05_resTrue_kc0.25,4.0,4.0,16.0,0.1,0.005,0.5,0.05,0.49038243,0.0061917994,0.98076487,63370.31
l_d16_c4_s4_cost0.1_kd0.005_init0.5_eprob0.2_resTrue_kc0.25,4.0,4.0,16.0,0.1,0.005,0.5,0.2,0.002549634,0.00013493611,0.005099268,66072.27
l_d16_c4_s64_cost0.1_kd0.001_init0.5_eprob0.001_resTrue_kc0.25,64.0,4.0,16.0,0.1,0.001,0.5,0.001,0.4232868,0.00010409004,0.8465736,65641.88
l_d16_c4_s64_cost0.1_kd0.001_init0.5_eprob0.01_resTrue_kc0.25,64.0,4.0,16.0,0.1,0.001,0.5,0.01,0.49551067,0.0012296346,0.99102134,65146.1
l_d16_c4_s64_cost0.1_kd0.001_init0.5_eprob0.05_resTrue_kc0.25,64.0,4.0,16.0,0.1,0.001,0.5,0.05,0.4988578,0.006026603,0.9977156,63362.57
l_d16_c4_s64_cost0.1_kd0.001_init0.5_eprob0.2_resTrue_kc0.25,64.0,4.0,16.0,0.1,0.001,0.5,0.2,0.49858066,0.020225432,0.9971613,53201.83
l_d16_c4_s64_cost0.1_kd0.005_init0.5_eprob0.001_resTrue_kc0.25,64.0,4.0,16.0,0.1,0.005,0.5,0.001,0.077884436,2.0063431e-05,0.15576887,66138.73
l_d16_c4_s64_cost0.1_kd0.005_init0.5_eprob0.01_resTrue_kc0.25,64.0,4.0,16.0,0.1,0.005,0.5,0.01,0.038997997,9.895383e-05,0.07799599,66086.82
l_d16_c4_s64_cost0.1_kd0.005_init0.5_eprob0.05_resTrue_kc0.25,64.0,4.0,16.0,0.1,0.005,0.5,0.05,0.49082378,0.0059359944,0.98164755,63385.57
l_d16_c4_s64_cost0.1_kd0.005_init0.5_eprob0.2_resTrue_kc0.25,64.0,4.0,16.0,0.1,0.005,0.5,0.2,0.0026048096,0.00013023357,0.005209619,66065.49
l_d16_c4_s8_cost0.1_kd0.001_init0.5_eprob0.001_resTrue_kc0.25,8.0,4.0,16.0,0.1,0.001,0.5,0.001,0.41894194,0.00010734584,0.8378839,65642.11
l_d16_c4_s8_cost0.1_kd0.001_init0.5_eprob0.01_resTrue_kc0.25,8.0,4.0,16.0,0.1,0.001,0.5,0.01,0.4955555,0.0012447527,0.991111,65147.37
l_d16_c4_s8_cost0.1_kd0.001_init0.5_eprob0.05_resTrue_kc0.25,8.0,4.0,16.0,0.1,0.001,0.5,0.05,0.4988217,0.0060811015,0.9976434,63341.23
l_d16_c4_s8_cost0.1_kd0.001_init0.5_eprob0.2_resTrue_kc0.25,8.0,4.0,16.0,0.1,0.001,0.5,0.2,0.49855396,0.020454457,0.9971079,53223.1
l_d16_c4_s8_cost0.1_kd0.005_init0.5_eprob0.001_resTrue_kc0.25,8.0,4.0,16.0,0.1,0.005,0.5,0.001,0.06912981,1.6726306e-05,0.13825962,66160.33
l_d16_c4_s8_cost0.1_kd0.005_init0.5_eprob0.01_resTrue_kc0.25,8.0,4.0,16.0,0.1,0.005,0.5,0.01,0.03505558,8.935001e-05,0.07011116,66093.45
l_d16_c4_s8_cost0.1_kd0.005_init0.5_eprob0.05_resTrue_kc0.25,8.0,4.0,16.0,0.1,0.005,0.5,0.05,0.49096736,0.005977663,0.9819347,63346.26
l_d16_c4_s8_cost0.1_kd0.005_init0.5_eprob0.2_resTrue_kc0.25,8.0,4.0,16.0,0.1,0.005,0.5,0.2,0.0025889957,0.00012891556,0.0051779915,66064.36
l_d16_c64_s16_cost0.1_kd0.001_init0.5_eprob0.001_resTrue_kc0.25,16.0,64.0,16.0,0.1,0.001,0.5,0.001,0.40918326,9.932464e-05,0.8183665,64337.59
l_d16_c64_s16_cost0.1_kd0.001_init0.5_eprob0.01_resTrue_kc0.25,16.0,64.0,16.0,0.1,0.001,0.5,0.01,0.49549925,0.0012169373,0.9909985,64038.48
l_d16_c64_s16_cost0.1_kd0.001_init0.5_eprob0.05_resTrue_kc0.25,16.0,64.0,16.0,0.1,0.001,0.5,0.05,0.49885863,0.0059973667,0.99771726,62858.82
l_d16_c64_s16_cost0.1_kd0.001_init0.5_eprob0.2_resTrue_kc0.25,16.0,64.0,16.0,0.1,0.001,0.5,0.2,0.49857223,0.020337094,0.99714446,53202.6
l_d16_c64_s16_cost0.1_kd0.005_init0.5_eprob0.001_resTrue_kc0.25,16.0,64.0,16.0,0.1,0.005,0.5,0.001,0.079462945,1.9138433e-05,0.15892589,64663.92
l_d16_c64_s16_cost0.1_kd0.005_init0.5_eprob0.01_resTrue_kc0.25,16.0,64.0,16.0,0.1,0.005,0.5,0.01,0.033329375,8.190075e-05,0.06665875,64664.72
l_d16_c64_s16_cost0.1_kd0.005_init0.5_eprob0.05_resTrue_kc0.25,16.0,64.0,16.0,0.1,0.005,0.5,0.05,0.49039298,0.0058908993,0.98078597,62904.05
l_d16_c64_s16_cost0.1_kd0.005_init0.5_eprob0.2_resTrue_kc0.25,16.0,64.0,16.0,0.1,0.005,0.5,0.2,0.0025011124,0.00012319628,0.005002225,64669.4
l_d16_c64_s32_cost0.1_kd0.001_init0.5_eprob0.001_resTrue_kc0.25,32.0,64.0,16.0,0.1,0.001,0.5,0.001,0.4161606,9.838945e-05,0.8323212,64342.83
l_d16_c64_s32_cost0.1_kd0.001_init0.5_eprob0.01_resTrue_kc0.25,32.0,64.0,16.0,0.1,0.001,0.5,0.01,0.49550384,0.0012057753,0.9910077,64050.13
l_d16_c64_s32_cost0.1_kd0.001_init0.5_eprob0.05_resTrue_kc0.25,32.0,64.0,16.0,0.1,0.001,0.5,0.05,0.4988372,0.005976568,0.9976744,62863.97
l_d16_c64_s32_cost0.1_kd0.001_init0.5_eprob0.2_resTrue_kc0.25,32.0,64.0,16.0,0.1,0.001,0.5,0.2,0.4985624,0.020234536,0.9971248,53122.05
l_d16_c64_s32_cost0.1_kd0.005_init0.5_eprob0.001_resTrue_kc0.25,32.0,64.0,16.0,0.1,0.005,0.5,0.001,0.074911706,1.9234118e-05,0.14982341,64656.88
l_d16_c64_s32_cost0.1_kd0.005_init0.5_eprob0.01_resTrue_kc0.25,32.0,64.0,16.0,0.1,0.005,0.5,0.01,0.03518396,8.935497e-05,0.07036792,64648.36
l_d16_c64_s32_cost0.1_kd0.005_init0.5_eprob0.05_resTrue_kc0.25,32.0,64.0,16.0,0.1,0.005,0.5,0.05,0.4904067,0.00590203,0.9808134,62906.22
l_d16_c64_s32_cost0.1_kd0.005_init0.5_eprob0.2_resTrue_kc0.25,32.0,64.0,16.0,0.1,0.005,0.5,0.2,0.002562361,0.0001262365,0.005124722,64653.28
l_d16_c64_s4_cost0.1_kd0.001_init0.5_eprob0.001_resTrue_kc0.25,4.0,64.0,16.0,0.1,0.001,0.5,0.001,0.4195968,0.000109012406,0.8391936,64332.5
l_d16_c64_s4_cost0.1_kd0.001_init0.5_eprob0.01_resTrue_kc0.25,4.0,64.0,16.0,0.1,0.001,0.5,0.01,0.49559936,0.0012652151,0.9911987,64049.76
l_d16_c64_s4_cost0.1_kd0.001_init0.5_eprob0.05_resTrue_kc0.25,4.0,64.0,16.0,0.1,0.001,0.5,0.05,0.49871337,0.006254157,0.99742675,62889.91
l_d16_c64_s4_cost0.1_kd0.001_init0.5_eprob0.2_resTrue_kc0.25,4.0,64.0,16.0,0.1,0.001,0.5,0.2,0.49856114,0.021261439,0.9971223,53264.31
l_d16_c64_s4_cost0.1_kd0.005_init0.5_eprob0.001_resTrue_kc0.25,4.0,64.0,16.0,0.1,0.005,0.5,0.001,0.07608278,1.9573448e-05,0.15216556,64675.65
